Bill_ID,Consumer_ID,Billing_Month,Units,Amount,Due_Date,Payment_Status,Arrear_Amount
BL0021733,CON01812,January 2025,770,5775.0,2025-01-21,Paid,0.0
BL0021734,CON01812,February 2025,618,4635.0,2025-02-21,Paid,0.0
BL0021735,CON01812,March 2025,653,4897.5,2025-03-24,Unpaid,4897.5
BL0021736,CON01812,April 2025,542,4065.0,2025-04-24,Paid,0.0
BL0021737,CON01812,May 2025,491,3682.5,2025-05-25,Paid,0.0
BL0021738,CON01812,June 2025,681,5107.5,2025-06-25,Paid,0.0
BL0021739,CON01812,July 2025,455,3412.5,2025-07-26,Paid,0.0
BL0021740,CON01812,August 2025,540,4050.0,2025-08-26,Paid,0.0
BL0021741,CON01812,September 2025,595,4462.5,2025-09-26,Paid,0.0
BL0021742,CON01812,October 2025,686,5145.0,2025-10-27,Unpaid,5145.0
BL0021743,CON01812,November 2025,786,5895.0,2025-11-27,Paid,0.0
BL0021744,CON01812,December 2025,575,4312.5,2025-12-28,Paid,0.0
BL0021745,CON01813,January 2025,146,657.0,2025-01-21,Paid,0.0
BL0021746,CON01813,February 2025,157,706.5,2025-02-21,Paid,0.0
BL0021747,CON01813,March 2025,117,526.5,2025-03-24,Paid,0.0
BL0021748,CON01813,April 2025,132,594.0,2025-04-24,Paid,0.0
BL0021749,CON01813,May 2025,193,868.5,2025-05-25,Unpaid,868.5
BL0021750,CON01813,June 2025,137,616.5,2025-06-25,Paid,0.0
BL0021751,CON01813,July 2025,180,810.0,2025-07-26,Paid,0.0
BL0021752,CON01813,August 2025,180,810.0,2025-08-26,Paid,0.0
BL0021753,CON01813,September 2025,157,706.5,2025-09-26,Paid,0.0
BL0021754,CON01813,October 2025,140,630.0,2025-10-27,Unpaid,630.0
BL0021755,CON01813,November 2025,136,612.0,2025-11-27,Paid,0.0
BL0021756,CON01813,December 2025,182,819.0,2025-12-28,Paid,0.0
BL0021757,CON01814,January 2025,108,486.0,2025-01-21,Paid,0.0
BL0021758,CON01814,February 2025,179,805.5,2025-02-21,Paid,0.0
BL0021759,CON01814,March 2025,135,607.5,2025-03-24,Paid,0.0
BL0021760,CON01814,April 2025,93,418.5,2025-04-24,Paid,0.0
BL0021761,CON01814,May 2025,136,612.0,2025-05-25,Unpaid,612.0
BL0021762,CON01814,June 2025,138,621.0,2025-06-25,Paid,0.0
BL0021763,CON01814,July 2025,163,733.5,2025-07-26,Paid,0.0
BL0021764,CON01814,August 2025,144,648.0,2025-08-26,Paid,0.0
BL0021765,CON01814,September 2025,70,315.0,2025-09-26,Paid,0.0
BL0021766,CON01814,October 2025,150,675.0,2025-10-27,Unpaid,675.0
BL0021767,CON01814,November 2025,171,769.5,2025-11-27,Paid,0.0
BL0021768,CON01814,December 2025,165,742.5,2025-12-28,Paid,0.0
BL0021769,CON01815,January 2025,176,792.0,2025-01-21,Paid,0.0
BL0021770,CON01815,February 2025,142,639.0,2025-02-21,Paid,0.0
BL0021771,CON01815,March 2025,146,657.0,2025-03-24,Unpaid,657.0
BL0021772,CON01815,April 2025,149,670.5,2025-04-24,Paid,0.0
BL0021773,CON01815,May 2025,190,855.0,2025-05-25,Paid,0.0
BL0021774,CON01815,June 2025,195,877.5,2025-06-25,Paid,0.0
BL0021775,CON01815,July 2025,144,648.0,2025-07-26,Paid,0.0
BL0021776,CON01815,August 2025,143,643.5,2025-08-26,Paid,0.0
BL0021777,CON01815,September 2025,172,774.0,2025-09-26,Paid,0.0
BL0021778,CON01815,October 2025,164,738.0,2025-10-27,Unpaid,738.0
BL0021779,CON01815,November 2025,160,720.0,2025-11-27,Paid,0.0
BL0021780,CON01815,December 2025,171,769.5,2025-12-28,Paid,0.0
BL0021781,CON01816,January 2025,46,23.0,2025-01-21,Paid,0.0
BL0021782,CON01816,February 2025,41,20.5,2025-02-21,Paid,0.0
BL0021783,CON01816,March 2025,49,24.5,2025-03-24,Paid,0.0
BL0021784,CON01816,April 2025,43,21.5,2025-04-24,Paid,0.0
BL0021785,CON01816,May 2025,47,23.5,2025-05-25,Paid,0.0
BL0021786,CON01816,June 2025,34,17.0,2025-06-25,Paid,0.0
BL0021787,CON01816,July 2025,35,17.5,2025-07-26,Paid,0.0
BL0021788,CON01816,August 2025,61,30.5,2025-08-26,Paid,0.0
BL0021789,CON01816,September 2025,49,24.5,2025-09-26,Paid,0.0
BL0021790,CON01816,October 2025,60,30.0,2025-10-27,Paid,0.0
BL0021791,CON01816,November 2025,54,27.0,2025-11-27,Paid,0.0
BL0021792,CON01816,December 2025,43,21.5,2025-12-28,Paid,0.0
BL0021793,CON01817,January 2025,127,571.5,2025-01-21,Paid,0.0
BL0021794,CON01817,February 2025,142,639.0,2025-02-21,Paid,0.0
BL0021795,CON01817,March 2025,108,486.0,2025-03-24,Paid,0.0
BL0021796,CON01817,April 2025,188,846.0,2025-04-24,Paid,0.0
BL0021797,CON01817,May 2025,109,490.5,2025-05-25,Paid,0.0
BL0021798,CON01817,June 2025,95,427.5,2025-06-25,Paid,0.0
BL0021799,CON01817,July 2025,145,652.5,2025-07-26,Paid,0.0
BL0021800,CON01817,August 2025,148,666.0,2025-08-26,Paid,0.0
BL0021801,CON01817,September 2025,193,868.5,2025-09-26,Paid,0.0
BL0021802,CON01817,October 2025,161,724.5,2025-10-27,Unpaid,724.5
BL0021803,CON01817,November 2025,177,796.5,2025-11-27,Paid,0.0
BL0021804,CON01817,December 2025,114,513.0,2025-12-28,Paid,0.0
BL0021805,CON01818,January 2025,415,3112.5,2025-01-21,Paid,0.0
BL0021806,CON01818,February 2025,529,3967.5,2025-02-21,Paid,0.0
BL0021807,CON01818,March 2025,417,3127.5,2025-03-24,Paid,0.0
BL0021808,CON01818,April 2025,492,3690.0,2025-04-24,Paid,0.0
BL0021809,CON01818,May 2025,804,6030.0,2025-05-25,Paid,0.0
BL0021810,CON01818,June 2025,599,4492.5,2025-06-25,Unpaid,4492.5
BL0021811,CON01818,July 2025,721,5407.5,2025-07-26,Paid,0.0
BL0021812,CON01818,August 2025,803,6022.5,2025-08-26,Paid,0.0
BL0021813,CON01818,September 2025,524,3930.0,2025-09-26,Paid,0.0
BL0021814,CON01818,October 2025,752,5640.0,2025-10-27,Paid,0.0
BL0021815,CON01818,November 2025,414,3105.0,2025-11-27,Paid,0.0
BL0021816,CON01818,December 2025,444,3330.0,2025-12-28,Paid,0.0
BL0021817,CON01819,January 2025,576,4320.0,2025-01-21,Paid,0.0
BL0021818,CON01819,February 2025,573,4297.5,2025-02-21,Paid,0.0
BL0021819,CON01819,March 2025,416,3120.0,2025-03-24,Paid,0.0
BL0021820,CON01819,April 2025,562,4215.0,2025-04-24,Paid,0.0
BL0021821,CON01819,May 2025,541,4057.5,2025-05-25,Unpaid,4057.5
BL0021822,CON01819,June 2025,636,4770.0,2025-06-25,Paid,0.0
BL0021823,CON01819,July 2025,602,4515.0,2025-07-26,Paid,0.0
BL0021824,CON01819,August 2025,725,5437.5,2025-08-26,Paid,0.0
BL0021825,CON01819,September 2025,555,4162.5,2025-09-26,Paid,0.0
BL0021826,CON01819,October 2025,549,4117.5,2025-10-27,Paid,0.0
BL0021827,CON01819,November 2025,648,4860.0,2025-11-27,Paid,0.0
BL0021828,CON01819,December 2025,548,4110.0,2025-12-28,Paid,0.0
BL0021829,CON01820,January 2025,118,531.0,2025-01-21,Paid,0.0
BL0021830,CON01820,February 2025,145,652.5,2025-02-21,Paid,0.0
BL0021831,CON01820,March 2025,132,594.0,2025-03-24,Paid,0.0
BL0021832,CON01820,April 2025,132,594.0,2025-04-24,Unpaid,594.0
BL0021833,CON01820,May 2025,132,594.0,2025-05-25,Paid,0.0
BL0021834,CON01820,June 2025,134,603.0,2025-06-25,Paid,0.0
BL0021835,CON01820,July 2025,180,810.0,2025-07-26,Unpaid,810.0
BL0021836,CON01820,August 2025,105,472.5,2025-08-26,Paid,0.0
BL0021837,CON01820,September 2025,171,769.5,2025-09-26,Paid,0.0
BL0021838,CON01820,October 2025,128,576.0,2025-10-27,Paid,0.0
BL0021839,CON01820,November 2025,121,544.5,2025-11-27,Paid,0.0
BL0021840,CON01820,December 2025,89,400.5,2025-12-28,Paid,0.0
BL0021841,CON01821,January 2025,155,697.5,2025-01-21,Paid,0.0
BL0021842,CON01821,February 2025,116,522.0,2025-02-21,Paid,0.0
BL0021843,CON01821,March 2025,148,666.0,2025-03-24,Paid,0.0
BL0021844,CON01821,April 2025,180,810.0,2025-04-24,Paid,0.0
BL0021845,CON01821,May 2025,186,837.0,2025-05-25,Paid,0.0
BL0021846,CON01821,June 2025,55,247.5,2025-06-25,Paid,0.0
BL0021847,CON01821,July 2025,42,189.0,2025-07-26,Paid,0.0
BL0021848,CON01821,August 2025,42,189.0,2025-08-26,Paid,0.0
BL0021849,CON01821,September 2025,42,189.0,2025-09-26,Paid,0.0
BL0021850,CON01821,October 2025,39,175.5,2025-10-27,Paid,0.0
BL0021851,CON01821,November 2025,44,198.0,2025-11-27,Paid,0.0
BL0021852,CON01821,December 2025,62,279.0,2025-12-28,Paid,0.0
BL0021853,CON01822,January 2025,182,819.0,2025-01-21,Paid,0.0
BL0021854,CON01822,February 2025,148,666.0,2025-02-21,Paid,0.0
BL0021855,CON01822,March 2025,121,544.5,2025-03-24,Paid,0.0
BL0021856,CON01822,April 2025,155,697.5,2025-04-24,Paid,0.0
BL0021857,CON01822,May 2025,165,742.5,2025-05-25,Paid,0.0
BL0021858,CON01822,June 2025,211,949.5,2025-06-25,Paid,0.0
BL0021859,CON01822,July 2025,196,882.0,2025-07-26,Paid,0.0
BL0021860,CON01822,August 2025,161,724.5,2025-08-26,Paid,0.0
BL0021861,CON01822,September 2025,152,684.0,2025-09-26,Paid,0.0
BL0021862,CON01822,October 2025,141,634.5,2025-10-27,Paid,0.0
BL0021863,CON01822,November 2025,166,747.0,2025-11-27,Paid,0.0
BL0021864,CON01822,December 2025,132,594.0,2025-12-28,Paid,0.0
BL0021865,CON01823,January 2025,640,4800.0,2025-01-21,Paid,0.0
BL0021866,CON01823,February 2025,821,6157.5,2025-02-21,Paid,0.0
BL0021867,CON01823,March 2025,695,5212.5,2025-03-24,Paid,0.0
BL0021868,CON01823,April 2025,403,3022.5,2025-04-24,Paid,0.0
BL0021869,CON01823,May 2025,593,4447.5,2025-05-25,Paid,0.0
BL0021870,CON01823,June 2025,832,6240.0,2025-06-25,Paid,0.0
BL0021871,CON01823,July 2025,570,4275.0,2025-07-26,Paid,0.0
BL0021872,CON01823,August 2025,647,4852.5,2025-08-26,Paid,0.0
BL0021873,CON01823,September 2025,551,4132.5,2025-09-26,Paid,0.0
BL0021874,CON01823,October 2025,670,5025.0,2025-10-27,Paid,0.0
BL0021875,CON01823,November 2025,357,2677.5,2025-11-27,Paid,0.0
BL0021876,CON01823,December 2025,800,6000.0,2025-12-28,Paid,0.0
BL0021877,CON01824,January 2025,719,5392.5,2025-01-21,Paid,0.0
BL0021878,CON01824,February 2025,384,2880.0,2025-02-21,Paid,0.0
BL0021879,CON01824,March 2025,514,3855.0,2025-03-24,Paid,0.0
BL0021880,CON01824,April 2025,432,3240.0,2025-04-24,Paid,0.0
BL0021881,CON01824,May 2025,459,3442.5,2025-05-25,Paid,0.0
BL0021882,CON01824,June 2025,653,4897.5,2025-06-25,Paid,0.0
BL0021883,CON01824,July 2025,550,4125.0,2025-07-26,Unpaid,4125.0
BL0021884,CON01824,August 2025,701,5257.5,2025-08-26,Unpaid,5257.5
BL0021885,CON01824,September 2025,688,5160.0,2025-09-26,Paid,0.0
BL0021886,CON01824,October 2025,423,3172.5,2025-10-27,Paid,0.0
BL0021887,CON01824,November 2025,560,4200.0,2025-11-27,Paid,0.0
BL0021888,CON01824,December 2025,518,3885.0,2025-12-28,Paid,0.0
BL0021889,CON01825,January 2025,816,6120.0,2025-01-21,Paid,0.0
BL0021890,CON01825,February 2025,617,4627.5,2025-02-21,Paid,0.0
BL0021891,CON01825,March 2025,524,3930.0,2025-03-24,Paid,0.0
BL0021892,CON01825,April 2025,342,2565.0,2025-04-24,Paid,0.0
BL0021893,CON01825,May 2025,834,6255.0,2025-05-25,Paid,0.0
BL0021894,CON01825,June 2025,525,3937.5,2025-06-25,Unpaid,3937.5
BL0021895,CON01825,July 2025,656,4920.0,2025-07-26,Paid,0.0
BL0021896,CON01825,August 2025,490,3675.0,2025-08-26,Paid,0.0
BL0021897,CON01825,September 2025,701,5257.5,2025-09-26,Paid,0.0
BL0021898,CON01825,October 2025,563,4222.5,2025-10-27,Paid,0.0
BL0021899,CON01825,November 2025,533,3997.5,2025-11-27,Paid,0.0
BL0021900,CON01825,December 2025,702,5265.0,2025-12-28,Paid,0.0
BL0021901,CON01826,January 2025,155,697.5,2025-01-21,Paid,0.0
BL0021902,CON01826,February 2025,154,693.0,2025-02-21,Paid,0.0
BL0021903,CON01826,March 2025,167,751.5,2025-03-24,Paid,0.0
BL0021904,CON01826,April 2025,149,670.5,2025-04-24,Paid,0.0
BL0021905,CON01826,May 2025,224,1008.0,2025-05-25,Paid,0.0
BL0021906,CON01826,June 2025,166,747.0,2025-06-25,Unpaid,747.0
BL0021907,CON01826,July 2025,149,670.5,2025-07-26,Paid,0.0
BL0021908,CON01826,August 2025,134,603.0,2025-08-26,Paid,0.0
BL0021909,CON01826,September 2025,100,450.0,2025-09-26,Paid,0.0
BL0021910,CON01826,October 2025,207,931.5,2025-10-27,Paid,0.0
BL0021911,CON01826,November 2025,94,423.0,2025-11-27,Paid,0.0
BL0021912,CON01826,December 2025,170,765.0,2025-12-28,Paid,0.0
BL0021913,CON01827,January 2025,211,949.5,2025-01-21,Paid,0.0
BL0021914,CON01827,February 2025,159,715.5,2025-02-21,Paid,0.0
BL0021915,CON01827,March 2025,79,355.5,2025-03-24,Unpaid,355.5
BL0021916,CON01827,April 2025,123,553.5,2025-04-24,Unpaid,553.5
BL0021917,CON01827,May 2025,175,787.5,2025-05-25,Paid,0.0
BL0021918,CON01827,June 2025,158,711.0,2025-06-25,Paid,0.0
BL0021919,CON01827,July 2025,118,531.0,2025-07-26,Paid,0.0
BL0021920,CON01827,August 2025,148,666.0,2025-08-26,Paid,0.0
BL0021921,CON01827,September 2025,150,675.0,2025-09-26,Paid,0.0
BL0021922,CON01827,October 2025,184,828.0,2025-10-27,Paid,0.0
BL0021923,CON01827,November 2025,117,526.5,2025-11-27,Paid,0.0
BL0021924,CON01827,December 2025,200,900.0,2025-12-28,Paid,0.0
BL0021925,CON01828,January 2025,46,23.0,2025-01-21,Paid,0.0
BL0021926,CON01828,February 2025,45,22.5,2025-02-21,Paid,0.0
BL0021927,CON01828,March 2025,40,20.0,2025-03-24,Paid,0.0
BL0021928,CON01828,April 2025,35,17.5,2025-04-24,Paid,0.0
BL0021929,CON01828,May 2025,53,26.5,2025-05-25,Paid,0.0
BL0021930,CON01828,June 2025,39,19.5,2025-06-25,Paid,0.0
BL0021931,CON01828,July 2025,56,28.0,2025-07-26,Paid,0.0
BL0021932,CON01828,August 2025,43,21.5,2025-08-26,Paid,0.0
BL0021933,CON01828,September 2025,49,24.5,2025-09-26,Paid,0.0
BL0021934,CON01828,October 2025,33,16.5,2025-10-27,Unpaid,16.5
BL0021935,CON01828,November 2025,57,28.5,2025-11-27,Paid,0.0
BL0021936,CON01828,December 2025,53,26.5,2025-12-28,Paid,0.0
BL0021937,CON01829,January 2025,789,5917.5,2025-01-21,Paid,0.0
BL0021938,CON01829,February 2025,391,2932.5,2025-02-21,Paid,0.0
BL0021939,CON01829,March 2025,521,3907.5,2025-03-24,Unpaid,3907.5
BL0021940,CON01829,April 2025,582,4365.0,2025-04-24,Paid,0.0
BL0021941,CON01829,May 2025,440,3300.0,2025-05-25,Paid,0.0
BL0021942,CON01829,June 2025,772,5790.0,2025-06-25,Paid,0.0
BL0021943,CON01829,July 2025,486,3645.0,2025-07-26,Paid,0.0
BL0021944,CON01829,August 2025,563,4222.5,2025-08-26,Unpaid,4222.5
BL0021945,CON01829,September 2025,521,3907.5,2025-09-26,Paid,0.0
BL0021946,CON01829,October 2025,559,4192.5,2025-10-27,Paid,0.0
BL0021947,CON01829,November 2025,531,3982.5,2025-11-27,Paid,0.0
BL0021948,CON01829,December 2025,495,3712.5,2025-12-28,Paid,0.0
BL0021949,CON01830,January 2025,152,684.0,2025-01-21,Paid,0.0
BL0021950,CON01830,February 2025,144,648.0,2025-02-21,Paid,0.0
BL0021951,CON01830,March 2025,96,432.0,2025-03-24,Paid,0.0
BL0021952,CON01830,April 2025,192,864.0,2025-04-24,Paid,0.0
BL0021953,CON01830,May 2025,132,594.0,2025-05-25,Paid,0.0
BL0021954,CON01830,June 2025,167,751.5,2025-06-25,Paid,0.0
BL0021955,CON01830,July 2025,124,558.0,2025-07-26,Paid,0.0
BL0021956,CON01830,August 2025,89,400.5,2025-08-26,Paid,0.0
BL0021957,CON01830,September 2025,200,900.0,2025-09-26,Unpaid,900.0
BL0021958,CON01830,October 2025,92,414.0,2025-10-27,Paid,0.0
BL0021959,CON01830,November 2025,138,621.0,2025-11-27,Paid,0.0
BL0021960,CON01830,December 2025,83,373.5,2025-12-28,Paid,0.0
BL0021961,CON01831,January 2025,50,25.0,2025-01-21,Paid,0.0
BL0021962,CON01831,February 2025,63,31.5,2025-02-21,Paid,0.0
BL0021963,CON01831,March 2025,33,16.5,2025-03-24,Paid,0.0
BL0021964,CON01831,April 2025,56,28.0,2025-04-24,Unpaid,28.0
BL0021965,CON01831,May 2025,53,26.5,2025-05-25,Paid,0.0
BL0021966,CON01831,June 2025,50,25.0,2025-06-25,Paid,0.0
BL0021967,CON01831,July 2025,46,23.0,2025-07-26,Paid,0.0
BL0021968,CON01831,August 2025,56,28.0,2025-08-26,Paid,0.0
BL0021969,CON01831,September 2025,42,21.0,2025-09-26,Paid,0.0
BL0021970,CON01831,October 2025,51,25.5,2025-10-27,Unpaid,25.5
BL0021971,CON01831,November 2025,54,27.0,2025-11-27,Paid,0.0
BL0021972,CON01831,December 2025,48,24.0,2025-12-28,Paid,0.0
BL0021973,CON01832,January 2025,437,3277.5,2025-01-21,Paid,0.0
BL0021974,CON01832,February 2025,453,3397.5,2025-02-21,Paid,0.0
BL0021975,CON01832,March 2025,642,4815.0,2025-03-24,Paid,0.0
BL0021976,CON01832,April 2025,796,5970.0,2025-04-24,Paid,0.0
BL0021977,CON01832,May 2025,531,3982.5,2025-05-25,Paid,0.0
BL0021978,CON01832,June 2025,658,4935.0,2025-06-25,Paid,0.0
BL0021979,CON01832,July 2025,778,5835.0,2025-07-26,Paid,0.0
BL0021980,CON01832,August 2025,643,4822.5,2025-08-26,Paid,0.0
BL0021981,CON01832,September 2025,759,5692.5,2025-09-26,Paid,0.0
BL0021982,CON01832,October 2025,422,3165.0,2025-10-27,Paid,0.0
BL0021983,CON01832,November 2025,640,4800.0,2025-11-27,Paid,0.0
BL0021984,CON01832,December 2025,517,3877.5,2025-12-28,Paid,0.0
BL0021985,CON01833,January 2025,168,756.0,2025-01-21,Paid,0.0
BL0021986,CON01833,February 2025,149,670.5,2025-02-21,Unpaid,670.5
BL0021987,CON01833,March 2025,147,661.5,2025-03-24,Paid,0.0
BL0021988,CON01833,April 2025,171,769.5,2025-04-24,Paid,0.0
BL0021989,CON01833,May 2025,144,648.0,2025-05-25,Paid,0.0
BL0021990,CON01833,June 2025,134,603.0,2025-06-25,Paid,0.0
BL0021991,CON01833,July 2025,198,891.0,2025-07-26,Paid,0.0
BL0021992,CON01833,August 2025,161,724.5,2025-08-26,Paid,0.0
BL0021993,CON01833,September 2025,142,639.0,2025-09-26,Paid,0.0
BL0021994,CON01833,October 2025,115,517.5,2025-10-27,Unpaid,517.5
BL0021995,CON01833,November 2025,184,828.0,2025-11-27,Paid,0.0
BL0021996,CON01833,December 2025,171,769.5,2025-12-28,Paid,0.0
BL0021997,CON01834,January 2025,584,4380.0,2025-01-21,Paid,0.0
BL0021998,CON01834,February 2025,566,4245.0,2025-02-21,Paid,0.0
BL0021999,CON01834,March 2025,641,4807.5,2025-03-24,Paid,0.0
BL0022000,CON01834,April 2025,652,4890.0,2025-04-24,Paid,0.0
BL0022001,CON01834,May 2025,588,4410.0,2025-05-25,Paid,0.0
BL0022002,CON01834,June 2025,749,5617.5,2025-06-25,Paid,0.0
BL0022003,CON01834,July 2025,573,4297.5,2025-07-26,Paid,0.0
BL0022004,CON01834,August 2025,472,3540.0,2025-08-26,Paid,0.0
BL0022005,CON01834,September 2025,488,3660.0,2025-09-26,Paid,0.0
BL0022006,CON01834,October 2025,582,4365.0,2025-10-27,Paid,0.0
BL0022007,CON01834,November 2025,654,4905.0,2025-11-27,Unpaid,4905.0
BL0022008,CON01834,December 2025,654,4905.0,2025-12-28,Paid,0.0
BL0022009,CON01835,January 2025,596,4470.0,2025-01-21,Unpaid,4470.0
BL0022010,CON01835,February 2025,568,4260.0,2025-02-21,Paid,0.0
BL0022011,CON01835,March 2025,486,3645.0,2025-03-24,Paid,0.0
BL0022012,CON01835,April 2025,771,5782.5,2025-04-24,Paid,0.0
BL0022013,CON01835,May 2025,525,3937.5,2025-05-25,Paid,0.0
BL0022014,CON01835,June 2025,167,1252.5,2025-06-25,Paid,0.0
BL0022015,CON01835,July 2025,192,1440.0,2025-07-26,Paid,0.0
BL0022016,CON01835,August 2025,170,1275.0,2025-08-26,Paid,0.0
BL0022017,CON01835,September 2025,262,1965.0,2025-09-26,Paid,0.0
BL0022018,CON01835,October 2025,128,960.0,2025-10-27,Paid,0.0
BL0022019,CON01835,November 2025,212,1590.0,2025-11-27,Unpaid,1590.0
BL0022020,CON01835,December 2025,207,1552.5,2025-12-28,Paid,0.0
BL0022021,CON01836,January 2025,743,5572.5,2025-01-21,Paid,0.0
BL0022022,CON01836,February 2025,705,5287.5,2025-02-21,Paid,0.0
BL0022023,CON01836,March 2025,668,5010.0,2025-03-24,Unpaid,5010.0
BL0022024,CON01836,April 2025,839,6292.5,2025-04-24,Paid,0.0
BL0022025,CON01836,May 2025,554,4155.0,2025-05-25,Paid,0.0
BL0022026,CON01836,June 2025,645,4837.5,2025-06-25,Paid,0.0
BL0022027,CON01836,July 2025,575,4312.5,2025-07-26,Unpaid,4312.5
BL0022028,CON01836,August 2025,524,3930.0,2025-08-26,Paid,0.0
BL0022029,CON01836,September 2025,572,4290.0,2025-09-26,Paid,0.0
BL0022030,CON01836,October 2025,662,4965.0,2025-10-27,Paid,0.0
BL0022031,CON01836,November 2025,586,4395.0,2025-11-27,Paid,0.0
BL0022032,CON01836,December 2025,578,4335.0,2025-12-28,Unpaid,4335.0
BL0022033,CON01837,January 2025,155,697.5,2025-01-21,Paid,0.0
BL0022034,CON01837,February 2025,141,634.5,2025-02-21,Paid,0.0
BL0022035,CON01837,March 2025,177,796.5,2025-03-24,Paid,0.0
BL0022036,CON01837,April 2025,190,855.0,2025-04-24,Paid,0.0
BL0022037,CON01837,May 2025,146,657.0,2025-05-25,Paid,0.0
BL0022038,CON01837,June 2025,169,760.5,2025-06-25,Paid,0.0
BL0022039,CON01837,July 2025,167,751.5,2025-07-26,Paid,0.0
BL0022040,CON01837,August 2025,164,738.0,2025-08-26,Paid,0.0
BL0022041,CON01837,September 2025,154,693.0,2025-09-26,Paid,0.0
BL0022042,CON01837,October 2025,120,540.0,2025-10-27,Paid,0.0
BL0022043,CON01837,November 2025,108,486.0,2025-11-27,Paid,0.0
BL0022044,CON01837,December 2025,167,751.5,2025-12-28,Paid,0.0
BL0022045,CON01838,January 2025,145,652.5,2025-01-21,Paid,0.0
BL0022046,CON01838,February 2025,153,688.5,2025-02-21,Unpaid,688.5
BL0022047,CON01838,March 2025,159,715.5,2025-03-24,Paid,0.0
BL0022048,CON01838,April 2025,126,567.0,2025-04-24,Paid,0.0
BL0022049,CON01838,May 2025,174,783.0,2025-05-25,Paid,0.0
BL0022050,CON01838,June 2025,131,589.5,2025-06-25,Paid,0.0
BL0022051,CON01838,July 2025,187,841.5,2025-07-26,Paid,0.0
BL0022052,CON01838,August 2025,88,396.0,2025-08-26,Paid,0.0
BL0022053,CON01838,September 2025,115,517.5,2025-09-26,Paid,0.0
BL0022054,CON01838,October 2025,141,634.5,2025-10-27,Paid,0.0
BL0022055,CON01838,November 2025,149,670.5,2025-11-27,Paid,0.0
BL0022056,CON01838,December 2025,195,877.5,2025-12-28,Paid,0.0
BL0022057,CON01839,January 2025,4806,45657.0,2025-01-21,Paid,0.0
BL0022058,CON01839,February 2025,3416,32452.0,2025-02-21,Paid,0.0
BL0022059,CON01839,March 2025,3492,33174.0,2025-03-24,Paid,0.0
BL0022060,CON01839,April 2025,2400,22800.0,2025-04-24,Paid,0.0
BL0022061,CON01839,May 2025,3307,31416.5,2025-05-25,Paid,0.0
BL0022062,CON01839,June 2025,3395,32252.5,2025-06-25,Paid,0.0
BL0022063,CON01839,July 2025,5762,54739.0,2025-07-26,Paid,0.0
BL0022064,CON01839,August 2025,4051,38484.5,2025-08-26,Paid,0.0
BL0022065,CON01839,September 2025,3519,33430.5,2025-09-26,Paid,0.0
BL0022066,CON01839,October 2025,2511,23854.5,2025-10-27,Paid,0.0
BL0022067,CON01839,November 2025,5121,48649.5,2025-11-27,Paid,0.0
BL0022068,CON01839,December 2025,3940,37430.0,2025-12-28,Paid,0.0
BL0022069,CON01840,January 2025,191,859.5,2025-01-21,Paid,0.0
BL0022070,CON01840,February 2025,166,747.0,2025-02-21,Paid,0.0
BL0022071,CON01840,March 2025,179,805.5,2025-03-24,Paid,0.0
BL0022072,CON01840,April 2025,210,945.0,2025-04-24,Paid,0.0
BL0022073,CON01840,May 2025,109,490.5,2025-05-25,Paid,0.0
BL0022074,CON01840,June 2025,147,661.5,2025-06-25,Paid,0.0
BL0022075,CON01840,July 2025,147,661.5,2025-07-26,Paid,0.0
BL0022076,CON01840,August 2025,141,634.5,2025-08-26,Paid,0.0
BL0022077,CON01840,September 2025,191,859.5,2025-09-26,Paid,0.0
BL0022078,CON01840,October 2025,140,630.0,2025-10-27,Paid,0.0
