Consumer_ID,Consumer_Name,Consumer_Type,Tariff,Area,District,Meter_Type,Connection_Date,Sanctioned_Load_KW,Phase_Type,Status
CON01727,Consumer_1727,Residential,Tariff IA,Adyar,Coimbatore,Analog Meter,2024-01-01,2.54,Single Phase,Active
CON01728,Consumer_1728,Agricultural,Tariff IV,KK Nagar,Chennai,Smart Meter,2024-01-01,41.61,Three Phase,Active
CON01729,Consumer_1729,Commercial,Tariff V,Anna Nagar,Madurai,Analog Meter,2024-01-01,36.64,Single Phase,Active
CON01730,Consumer_1730,Commercial,Tariff V,Velachery,Coimbatore,Smart Meter,2024-01-01,56.21,Three Phase,Active
CON01731,Consumer_1731,Residential,Tariff IA,Peelamedu,Coimbatore,Digital Meter,2024-01-01,14.81,Three Phase,Active
CON01732,Consumer_1732,Commercial,Tariff V,Velachery,Coimbatore,Analog Meter,2024-01-01,5.98,Three Phase,Active
CON01733,Consumer_1733,Residential,Tariff IA,Peelamedu,Madurai,Digital Meter,2024-01-01,16.29,Three Phase,Active
CON01734,Consumer_1734,Residential,Tariff IA,Anna Nagar,Coimbatore,Digital Meter,2024-01-01,2.12,Single Phase,Active
CON01735,Consumer_1735,Residential,Tariff IA,Adyar,Coimbatore,Smart Meter,2024-01-01,3.12,Single Phase,Active
CON01736,Consumer_1736,Industrial,Tariff III,Velachery,Chennai,Analog Meter,2024-01-01,54.98,Single Phase,Active
CON01737,Consumer_1737,Residential,Tariff IA,Velachery,Chennai,Digital Meter,2024-01-01,21.77,Three Phase,Active
CON01738,Consumer_1738,Residential,Tariff IA,Velachery,Coimbatore,Smart Meter,2024-01-01,25.24,Single Phase,Active
CON01739,Consumer_1739,Residential,Tariff IA,Peelamedu,Coimbatore,Smart Meter,2024-01-01,2.08,Single Phase,Active
CON01740,Consumer_1740,Residential,Tariff IA,Anna Nagar,Chennai,Smart Meter,2024-01-01,16.96,Single Phase,Active
CON01741,Consumer_1741,Commercial,Tariff V,Velachery,Chennai,Digital Meter,2024-01-01,48.48,Three Phase,Active
CON01742,Consumer_1742,Commercial,Tariff V,Velachery,Chennai,Smart Meter,2024-01-01,37.31,Single Phase,Active
CON01743,Consumer_1743,Commercial,Tariff V,Adyar,Madurai,Analog Meter,2024-01-01,45.47,Three Phase,Active
CON01744,Consumer_1744,Residential,Tariff IA,Adyar,Madurai,Analog Meter,2024-01-01,27.39,Single Phase,Active
CON01745,Consumer_1745,Residential,Tariff IA,Anna Nagar,Chennai,Digital Meter,2024-01-01,19.27,Three Phase,Active
CON01746,Consumer_1746,Residential,Tariff IA,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,29.49,Single Phase,Active
CON01747,Consumer_1747,Residential,Tariff IA,KK Nagar,Chennai,Smart Meter,2024-01-01,20.06,Single Phase,Active
CON01748,Consumer_1748,Residential,Tariff IA,Adyar,Madurai,Digital Meter,2024-01-01,50.5,Single Phase,Active
CON01749,Consumer_1749,Commercial,Tariff V,KK Nagar,Coimbatore,Smart Meter,2024-01-01,18.56,Three Phase,Active
CON01750,Consumer_1750,Residential,Tariff IA,Peelamedu,Madurai,Digital Meter,2024-01-01,39.93,Single Phase,Active
CON01751,Consumer_1751,Residential,Tariff IA,KK Nagar,Coimbatore,Digital Meter,2024-01-01,9.08,Single Phase,Active
CON01752,Consumer_1752,Residential,Tariff IA,Velachery,Madurai,Smart Meter,2024-01-01,41.53,Three Phase,Active
CON01753,Consumer_1753,Residential,Tariff IA,KK Nagar,Coimbatore,Analog Meter,2024-01-01,54.88,Three Phase,Active
CON01754,Consumer_1754,Residential,Tariff IA,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,36.91,Three Phase,Active
CON01755,Consumer_1755,Agricultural,Tariff IV,Peelamedu,Coimbatore,Digital Meter,2024-01-01,34.03,Three Phase,Active
CON01756,Consumer_1756,Commercial,Tariff V,Velachery,Coimbatore,Smart Meter,2024-01-01,57.71,Single Phase,Active
CON01757,Consumer_1757,Agricultural,Tariff IV,KK Nagar,Madurai,Smart Meter,2024-01-01,38.02,Single Phase,Active
CON01758,Consumer_1758,Residential,Tariff IA,Peelamedu,Madurai,Digital Meter,2024-01-01,16.31,Three Phase,Active
CON01759,Consumer_1759,Residential,Tariff IA,Peelamedu,Coimbatore,Analog Meter,2024-01-01,18.25,Single Phase,Active
CON01760,Consumer_1760,Residential,Tariff IA,Velachery,Coimbatore,Smart Meter,2024-01-01,42.61,Three Phase,Active
CON01761,Consumer_1761,Residential,Tariff IA,KK Nagar,Madurai,Analog Meter,2024-01-01,44.39,Single Phase,Active
CON01762,Consumer_1762,Commercial,Tariff V,Peelamedu,Coimbatore,Analog Meter,2024-01-01,18.91,Three Phase,Active
CON01763,Consumer_1763,Residential,Tariff IA,Peelamedu,Coimbatore,Digital Meter,2024-01-01,21.38,Single Phase,Active
CON01764,Consumer_1764,Residential,Tariff IA,Adyar,Coimbatore,Digital Meter,2024-01-01,59.47,Three Phase,Active
CON01765,Consumer_1765,Residential,Tariff IA,Peelamedu,Chennai,Analog Meter,2024-01-01,7.02,Three Phase,Active
CON01766,Consumer_1766,Residential,Tariff IA,Adyar,Coimbatore,Smart Meter,2024-01-01,24.87,Single Phase,Active
CON01767,Consumer_1767,Commercial,Tariff V,KK Nagar,Chennai,Smart Meter,2024-01-01,4.68,Single Phase,Active
CON01768,Consumer_1768,Residential,Tariff IA,KK Nagar,Coimbatore,Digital Meter,2024-01-01,49.44,Single Phase,Active
CON01769,Consumer_1769,Residential,Tariff IA,KK Nagar,Madurai,Analog Meter,2024-01-01,6.45,Three Phase,Active
CON01770,Consumer_1770,Residential,Tariff IA,Anna Nagar,Chennai,Smart Meter,2024-01-01,40.77,Single Phase,Active
CON01771,Consumer_1771,Residential,Tariff IA,KK Nagar,Chennai,Smart Meter,2024-01-01,4.33,Three Phase,Active
CON01772,Consumer_1772,Commercial,Tariff V,Peelamedu,Coimbatore,Digital Meter,2024-01-01,40.7,Single Phase,Active
CON01773,Consumer_1773,Industrial,Tariff III,Velachery,Coimbatore,Analog Meter,2024-01-01,50.74,Single Phase,Active
CON01774,Consumer_1774,Agricultural,Tariff IV,Adyar,Chennai,Smart Meter,2024-01-01,24.53,Three Phase,Active
CON01775,Consumer_1775,Commercial,Tariff V,Anna Nagar,Madurai,Digital Meter,2024-01-01,31.81,Three Phase,Active
CON01776,Consumer_1776,Residential,Tariff IA,KK Nagar,Madurai,Smart Meter,2024-01-01,24.69,Single Phase,Active
CON01777,Consumer_1777,Commercial,Tariff V,KK Nagar,Coimbatore,Smart Meter,2024-01-01,18.73,Three Phase,Active
CON01778,Consumer_1778,Residential,Tariff IA,Velachery,Madurai,Smart Meter,2024-01-01,48.39,Three Phase,Active
CON01779,Consumer_1779,Residential,Tariff IA,Velachery,Madurai,Digital Meter,2024-01-01,17.05,Single Phase,Active
CON01780,Consumer_1780,Commercial,Tariff V,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,43.65,Three Phase,Active
CON01781,Consumer_1781,Residential,Tariff IA,Adyar,Madurai,Digital Meter,2024-01-01,13.17,Single Phase,Active
CON01782,Consumer_1782,Industrial,Tariff III,KK Nagar,Coimbatore,Analog Meter,2024-01-01,15.74,Single Phase,Active
CON01783,Consumer_1783,Residential,Tariff IA,Anna Nagar,Chennai,Smart Meter,2024-01-01,20.85,Three Phase,Active
CON01784,Consumer_1784,Commercial,Tariff V,Peelamedu,Coimbatore,Analog Meter,2024-01-01,35.76,Single Phase,Active
CON01785,Consumer_1785,Commercial,Tariff V,Peelamedu,Chennai,Smart Meter,2024-01-01,27.81,Three Phase,Active
CON01786,Consumer_1786,Industrial,Tariff III,Anna Nagar,Chennai,Smart Meter,2024-01-01,44.96,Single Phase,Active
CON01787,Consumer_1787,Commercial,Tariff V,KK Nagar,Madurai,Digital Meter,2024-01-01,13.6,Three Phase,Active
CON01788,Consumer_1788,Commercial,Tariff V,Anna Nagar,Madurai,Smart Meter,2024-01-01,1.63,Three Phase,Active
CON01789,Consumer_1789,Residential,Tariff IA,KK Nagar,Madurai,Digital Meter,2024-01-01,46.82,Three Phase,Active
CON01790,Consumer_1790,Residential,Tariff IA,Velachery,Coimbatore,Analog Meter,2024-01-01,49.48,Three Phase,Active
CON01791,Consumer_1791,Residential,Tariff IA,Anna Nagar,Madurai,Analog Meter,2024-01-01,4.51,Three Phase,Active
CON01792,Consumer_1792,Commercial,Tariff V,KK Nagar,Chennai,Smart Meter,2024-01-01,37.04,Single Phase,Active
CON01793,Consumer_1793,Residential,Tariff IA,Anna Nagar,Madurai,Digital Meter,2024-01-01,23.31,Single Phase,Active
CON01794,Consumer_1794,Commercial,Tariff V,Anna Nagar,Madurai,Smart Meter,2024-01-01,47.84,Three Phase,Active
CON01795,Consumer_1795,Residential,Tariff IA,KK Nagar,Coimbatore,Digital Meter,2024-01-01,52.59,Single Phase,Active
CON01796,Consumer_1796,Residential,Tariff IA,KK Nagar,Coimbatore,Digital Meter,2024-01-01,51.21,Three Phase,Active
CON01797,Consumer_1797,Commercial,Tariff V,Adyar,Chennai,Digital Meter,2024-01-01,46.86,Three Phase,Active
CON01798,Consumer_1798,Residential,Tariff IA,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,16.87,Single Phase,Active
CON01799,Consumer_1799,Residential,Tariff IA,Peelamedu,Madurai,Digital Meter,2024-01-01,48.9,Single Phase,Active
CON01800,Consumer_1800,Residential,Tariff IA,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,32.48,Three Phase,Active
CON01801,Consumer_1801,Agricultural,Tariff IV,Anna Nagar,Chennai,Digital Meter,2024-01-01,4.11,Three Phase,Active
CON01802,Consumer_1802,Commercial,Tariff V,KK Nagar,Madurai,Analog Meter,2024-01-01,27.96,Three Phase,Active
CON01803,Consumer_1803,Residential,Tariff IA,Anna Nagar,Chennai,Analog Meter,2024-01-01,56.59,Three Phase,Active
CON01804,Consumer_1804,Residential,Tariff IA,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,53.38,Three Phase,Active
CON01805,Consumer_1805,Residential,Tariff IA,Peelamedu,Coimbatore,Smart Meter,2024-01-01,7.03,Three Phase,Active
CON01806,Consumer_1806,Commercial,Tariff V,KK Nagar,Chennai,Digital Meter,2024-01-01,44.9,Single Phase,Active
CON01807,Consumer_1807,Commercial,Tariff V,Anna Nagar,Madurai,Smart Meter,2024-01-01,48.54,Three Phase,Active
CON01808,Consumer_1808,Residential,Tariff IA,Velachery,Coimbatore,Digital Meter,2024-01-01,17.01,Three Phase,Active
CON01809,Consumer_1809,Residential,Tariff IA,Adyar,Coimbatore,Digital Meter,2024-01-01,28.82,Single Phase,Active
CON01810,Consumer_1810,Residential,Tariff IA,Peelamedu,Madurai,Smart Meter,2024-01-01,42.95,Three Phase,Active
CON01811,Consumer_1811,Commercial,Tariff V,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,26.9,Three Phase,Active
CON01812,Consumer_1812,Commercial,Tariff V,Velachery,Chennai,Digital Meter,2024-01-01,7.66,Single Phase,Active
CON01813,Consumer_1813,Residential,Tariff IA,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,42.65,Three Phase,Active
CON01814,Consumer_1814,Residential,Tariff IA,Anna Nagar,Coimbatore,Smart Meter,2024-01-01,54.79,Single Phase,Active
CON01815,Consumer_1815,Residential,Tariff IA,KK Nagar,Madurai,Analog Meter,2024-01-01,39.5,Three Phase,Active
CON01816,Consumer_1816,Agricultural,Tariff IV,KK Nagar,Chennai,Digital Meter,2024-01-01,46.65,Single Phase,Active
CON01817,Consumer_1817,Residential,Tariff IA,KK Nagar,Madurai,Digital Meter,2024-01-01,22.14,Single Phase,Active
CON01818,Consumer_1818,Commercial,Tariff V,Velachery,Coimbatore,Digital Meter,2024-01-01,11.81,Single Phase,Active
CON01819,Consumer_1819,Commercial,Tariff V,Anna Nagar,Coimbatore,Smart Meter,2024-01-01,38.92,Three Phase,Active
CON01820,Consumer_1820,Residential,Tariff IA,Adyar,Madurai,Digital Meter,2024-01-01,20.34,Three Phase,Active
CON01821,Consumer_1821,Residential,Tariff IA,Peelamedu,Madurai,Smart Meter,2024-01-01,51.74,Single Phase,Active
CON01822,Consumer_1822,Residential,Tariff IA,KK Nagar,Madurai,Analog Meter,2024-01-01,8.24,Single Phase,Active
CON01823,Consumer_1823,Commercial,Tariff V,KK Nagar,Chennai,Digital Meter,2024-01-01,26.57,Three Phase,Active
CON01824,Consumer_1824,Commercial,Tariff V,Anna Nagar,Coimbatore,Digital Meter,2024-01-01,24.41,Three Phase,Active
CON01825,Consumer_1825,Commercial,Tariff V,Anna Nagar,Madurai,Digital Meter,2024-01-01,56.35,Three Phase,Active
CON01826,Consumer_1826,Residential,Tariff IA,Velachery,Coimbatore,Analog Meter,2024-01-01,10.03,Three Phase,Active
CON01827,Consumer_1827,Residential,Tariff IA,Velachery,Chennai,Digital Meter,2024-01-01,1.58,Three Phase,Active
CON01828,Consumer_1828,Agricultural,Tariff IV,KK Nagar,Chennai,Smart Meter,2024-01-01,15.05,Single Phase,Active
CON01829,Consumer_1829,Commercial,Tariff V,Anna Nagar,Chennai,Analog Meter,2024-01-01,49.4,Three Phase,Active
CON01830,Consumer_1830,Residential,Tariff IA,Adyar,Chennai,Analog Meter,2024-01-01,13.35,Single Phase,Active
CON01831,Consumer_1831,Agricultural,Tariff IV,Peelamedu,Coimbatore,Analog Meter,2024-01-01,15.21,Three Phase,Active
CON01832,Consumer_1832,Commercial,Tariff V,Anna Nagar,Chennai,Analog Meter,2024-01-01,8.66,Single Phase,Active
CON01833,Consumer_1833,Residential,Tariff IA,Anna Nagar,Chennai,Analog Meter,2024-01-01,43.21,Single Phase,Active
CON01834,Consumer_1834,Commercial,Tariff V,Velachery,Madurai,Smart Meter,2024-01-01,5.08,Three Phase,Active
CON01835,Consumer_1835,Commercial,Tariff V,Peelamedu,Chennai,Analog Meter,2024-01-01,20.54,Single Phase,Active
CON01836,Consumer_1836,Commercial,Tariff V,KK Nagar,Madurai,Digital Meter,2024-01-01,17.67,Single Phase,Active
CON01837,Consumer_1837,Residential,Tariff IA,Anna Nagar,Chennai,Analog Meter,2024-01-01,33.75,Single Phase,Active
CON01838,Consumer_1838,Residential,Tariff IA,KK Nagar,Chennai,Analog Meter,2024-01-01,44.09,Single Phase,Active
CON01839,Consumer_1839,Industrial,Tariff III,Anna Nagar,Madurai,Analog Meter,2024-01-01,32.44,Three Phase,Active
CON01840,Consumer_1840,Residential,Tariff IA,KK Nagar,Chennai,Analog Meter,2024-01-01,55.93,Single Phase,Active
CON01841,Consumer_1841,Residential,Tariff IA,Peelamedu,Coimbatore,Analog Meter,2024-01-01,57.14,Three Phase,Active
CON01842,Consumer_1842,Residential,Tariff IA,Velachery,Coimbatore,Smart Meter,2024-01-01,22.33,Single Phase,Active
CON01843,Consumer_1843,Residential,Tariff IA,Peelamedu,Chennai,Smart Meter,2024-01-01,46.88,Three Phase,Active
CON01844,Consumer_1844,Commercial,Tariff V,Adyar,Coimbatore,Analog Meter,2024-01-01,44.59,Three Phase,Active
CON01845,Consumer_1845,Industrial,Tariff III,Velachery,Madurai,Smart Meter,2024-01-01,53.68,Three Phase,Active
CON01846,Consumer_1846,Residential,Tariff IA,Peelamedu,Chennai,Digital Meter,2024-01-01,27.43,Single Phase,Active
CON01847,Consumer_1847,Residential,Tariff IA,Adyar,Chennai,Analog Meter,2024-01-01,32.3,Three Phase,Active
CON01848,Consumer_1848,Residential,Tariff IA,Anna Nagar,Madurai,Digital Meter,2024-01-01,25.53,Three Phase,Active
CON01849,Consumer_1849,Industrial,Tariff III,Anna Nagar,Madurai,Digital Meter,2024-01-01,51.17,Single Phase,Active
CON01850,Consumer_1850,Commercial,Tariff V,KK Nagar,Madurai,Analog Meter,2024-01-01,14.55,Three Phase,Active
CON01851,Consumer_1851,Residential,Tariff IA,Velachery,Chennai,Digital Meter,2024-01-01,15.14,Single Phase,Active
CON01852,Consumer_1852,Commercial,Tariff V,Anna Nagar,Madurai,Digital Meter,2024-01-01,22.98,Single Phase,Active
CON01853,Consumer_1853,Industrial,Tariff III,Velachery,Madurai,Digital Meter,2024-01-01,14.59,Three Phase,Active
CON01854,Consumer_1854,Commercial,Tariff V,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,34.1,Single Phase,Active
CON01855,Consumer_1855,Industrial,Tariff III,KK Nagar,Coimbatore,Analog Meter,2024-01-01,8.93,Single Phase,Active
CON01856,Consumer_1856,Residential,Tariff IA,Peelamedu,Chennai,Digital Meter,2024-01-01,19.89,Single Phase,Active
CON01857,Consumer_1857,Commercial,Tariff V,KK Nagar,Coimbatore,Analog Meter,2024-01-01,54.89,Three Phase,Active
CON01858,Consumer_1858,Residential,Tariff IA,Adyar,Coimbatore,Analog Meter,2024-01-01,25.14,Single Phase,Active
CON01859,Consumer_1859,Commercial,Tariff V,Anna Nagar,Madurai,Digital Meter,2024-01-01,45.15,Single Phase,Active
CON01860,Consumer_1860,Commercial,Tariff V,Adyar,Madurai,Analog Meter,2024-01-01,7.69,Single Phase,Active
CON01861,Consumer_1861,Commercial,Tariff V,Adyar,Coimbatore,Smart Meter,2024-01-01,15.61,Three Phase,Active
CON01862,Consumer_1862,Commercial,Tariff V,Velachery,Coimbatore,Analog Meter,2024-01-01,48.63,Single Phase,Active
CON01863,Consumer_1863,Residential,Tariff IA,Anna Nagar,Coimbatore,Smart Meter,2024-01-01,46.02,Three Phase,Active
CON01864,Consumer_1864,Residential,Tariff IA,Adyar,Chennai,Digital Meter,2024-01-01,23.78,Single Phase,Active
CON01865,Consumer_1865,Agricultural,Tariff IV,Peelamedu,Chennai,Analog Meter,2024-01-01,57.31,Three Phase,Active
CON01866,Consumer_1866,Industrial,Tariff III,Adyar,Chennai,Digital Meter,2024-01-01,54.73,Three Phase,Active
CON01867,Consumer_1867,Residential,Tariff IA,Peelamedu,Coimbatore,Digital Meter,2024-01-01,57.78,Three Phase,Active
CON01868,Consumer_1868,Residential,Tariff IA,Velachery,Coimbatore,Digital Meter,2024-01-01,26.25,Single Phase,Active
CON01869,Consumer_1869,Residential,Tariff IA,Adyar,Chennai,Digital Meter,2024-01-01,12.65,Single Phase,Active
CON01870,Consumer_1870,Commercial,Tariff V,KK Nagar,Chennai,Digital Meter,2024-01-01,37.97,Single Phase,Active
CON01871,Consumer_1871,Commercial,Tariff V,Velachery,Coimbatore,Analog Meter,2024-01-01,41.4,Three Phase,Active
CON01872,Consumer_1872,Residential,Tariff IA,Peelamedu,Madurai,Smart Meter,2024-01-01,8.4,Single Phase,Active
CON01873,Consumer_1873,Residential,Tariff IA,Velachery,Chennai,Analog Meter,2024-01-01,47.4,Single Phase,Active
CON01874,Consumer_1874,Commercial,Tariff V,Adyar,Coimbatore,Analog Meter,2024-01-01,2.07,Three Phase,Active
CON01875,Consumer_1875,Commercial,Tariff V,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,29.48,Single Phase,Active
CON01876,Consumer_1876,Residential,Tariff IA,Anna Nagar,Madurai,Analog Meter,2024-01-01,20.53,Single Phase,Active
CON01877,Consumer_1877,Residential,Tariff IA,Peelamedu,Coimbatore,Smart Meter,2024-01-01,44.68,Three Phase,Active
CON01878,Consumer_1878,Residential,Tariff IA,Peelamedu,Coimbatore,Analog Meter,2024-01-01,19.45,Three Phase,Active
CON01879,Consumer_1879,Residential,Tariff IA,Anna Nagar,Chennai,Digital Meter,2024-01-01,49.78,Single Phase,Active
CON01880,Consumer_1880,Residential,Tariff IA,Peelamedu,Chennai,Analog Meter,2024-01-01,36.1,Three Phase,Active
CON01881,Consumer_1881,Commercial,Tariff V,Velachery,Madurai,Analog Meter,2024-01-01,47.84,Single Phase,Active
CON01882,Consumer_1882,Industrial,Tariff III,KK Nagar,Madurai,Smart Meter,2024-01-01,59.37,Single Phase,Active
CON01883,Consumer_1883,Commercial,Tariff V,KK Nagar,Coimbatore,Smart Meter,2024-01-01,41.07,Single Phase,Active
CON01884,Consumer_1884,Commercial,Tariff V,Velachery,Chennai,Digital Meter,2024-01-01,59.11,Single Phase,Active
CON01885,Consumer_1885,Residential,Tariff IA,KK Nagar,Madurai,Analog Meter,2024-01-01,2.7,Single Phase,Active
CON01886,Consumer_1886,Residential,Tariff IA,Adyar,Madurai,Analog Meter,2024-01-01,20.95,Three Phase,Active
CON01887,Consumer_1887,Residential,Tariff IA,Velachery,Madurai,Analog Meter,2024-01-01,7.36,Three Phase,Active
CON01888,Consumer_1888,Residential,Tariff IA,Peelamedu,Coimbatore,Digital Meter,2024-01-01,16.48,Single Phase,Active
CON01889,Consumer_1889,Commercial,Tariff V,Velachery,Chennai,Smart Meter,2024-01-01,50.49,Three Phase,Active
CON01890,Consumer_1890,Agricultural,Tariff IV,Anna Nagar,Madurai,Digital Meter,2024-01-01,2.91,Three Phase,Active
CON01891,Consumer_1891,Residential,Tariff IA,Peelamedu,Chennai,Analog Meter,2024-01-01,31.69,Single Phase,Active
CON01892,Consumer_1892,Residential,Tariff IA,Anna Nagar,Madurai,Smart Meter,2024-01-01,34.46,Three Phase,Active
CON01893,Consumer_1893,Commercial,Tariff V,Peelamedu,Madurai,Smart Meter,2024-01-01,34.11,Three Phase,Active
CON01894,Consumer_1894,Residential,Tariff IA,KK Nagar,Chennai,Digital Meter,2024-01-01,29.04,Single Phase,Active
CON01895,Consumer_1895,Residential,Tariff IA,Velachery,Chennai,Smart Meter,2024-01-01,47.65,Single Phase,Active
CON01896,Consumer_1896,Commercial,Tariff V,Adyar,Chennai,Smart Meter,2024-01-01,8.88,Single Phase,Active
CON01897,Consumer_1897,Commercial,Tariff V,Peelamedu,Coimbatore,Analog Meter,2024-01-01,19.32,Single Phase,Active
CON01898,Consumer_1898,Residential,Tariff IA,Peelamedu,Madurai,Analog Meter,2024-01-01,37.33,Single Phase,Active
CON01899,Consumer_1899,Residential,Tariff IA,Anna Nagar,Coimbatore,Smart Meter,2024-01-01,41.77,Single Phase,Active
CON01900,Consumer_1900,Commercial,Tariff V,KK Nagar,Chennai,Smart Meter,2024-01-01,24.84,Single Phase,Active
CON01901,Consumer_1901,Residential,Tariff IA,Anna Nagar,Madurai,Digital Meter,2024-01-01,52.65,Three Phase,Active
CON01902,Consumer_1902,Residential,Tariff IA,Anna Nagar,Coimbatore,Digital Meter,2024-01-01,25.51,Single Phase,Active
CON01903,Consumer_1903,Commercial,Tariff V,KK Nagar,Madurai,Smart Meter,2024-01-01,24.76,Three Phase,Active
CON01904,Consumer_1904,Residential,Tariff IA,Adyar,Coimbatore,Analog Meter,2024-01-01,3.14,Three Phase,Active
CON01905,Consumer_1905,Commercial,Tariff V,Anna Nagar,Chennai,Smart Meter,2024-01-01,33.52,Single Phase,Active
