Inspection_ID,Consumer_ID,Avg_Last6Months,Current_Month_Units,Consumption_Drop_Percentage,Voltage_Anomaly,Current_Anomaly,Meter_Tamper_Flag,Night_Usage_Ratio,Transformer_Loss_Percentage,Theft_Flag
INSP009353,CON00877,886.987844527627,828.98,6.54,0,0,0,0.75,19.09,0
INSP009354,CON00030,550.294615914717,535.33,2.72,0,0,0,0.72,22.57,0
INSP009355,CON00497,1182.0228960217594,1231.67,-4.2,0,0,0,0.22,7.74,0
INSP009356,CON00945,1180.577540706809,962.17,18.5,0,0,0,0.44,16.23,0
INSP009357,CON00912,677.5681052006719,630.88,6.89,0,0,0,0.58,19.84,0
INSP009358,CON01692,1153.9657636522609,1134.93,1.65,0,0,0,0.38,14.18,0
INSP009359,CON01207,1140.2043151938735,1199.61,-5.21,0,0,0,0.22,21.43,0
INSP009360,CON01101,150.3606396427187,120.5,19.86,0,0,0,0.8,8.61,0
INSP009361,CON00732,789.1347414112154,343.83,56.43,1,1,0,0.52,17.7,1
INSP009362,CON00975,395.7021855706027,350.08,11.53,0,0,0,0.4,5.48,1
INSP009363,CON00964,414.14597263925225,336.41,18.77,0,0,0,0.38,7.2,0
INSP009364,CON01956,358.17044025552593,369.09,-3.05,0,0,0,0.27,13.53,1
INSP009365,CON01201,127.24664995540638,131.46,-3.31,0,0,0,0.7,20.51,0
INSP009366,CON01622,697.0613508894861,587.97,15.65,0,0,0,0.45,25.68,1
INSP009367,CON01575,783.5140655873014,684.32,12.66,0,0,0,0.41,20.92,0
INSP009368,CON01159,320.32772586171563,303.57,5.23,0,0,0,0.76,8.14,0
INSP009369,CON01545,958.7310122999661,806.96,15.83,0,0,0,0.44,23.81,0
INSP009370,CON00263,999.7312850138424,915.05,8.47,0,0,0,0.73,26.88,0
INSP009371,CON01671,696.4541608691663,702.72,-0.9,0,0,0,0.38,7.07,0
INSP009372,CON01641,307.434052604331,292.46,4.87,0,0,0,0.38,19.22,0
INSP009373,CON00838,850.6839461181096,313.73,63.12,1,1,1,0.67,29.41,1
INSP009374,CON00773,335.4888034468663,336.53,-0.31,0,0,0,0.22,21.08,0
INSP009375,CON01563,281.376865333184,244.26,13.19,0,0,0,0.63,29.19,0
INSP009376,CON00459,838.1543073224545,786.36,6.18,0,0,0,0.22,13.32,0
INSP009377,CON00888,202.86989631580707,200.7,1.07,0,0,0,0.25,18.65,0
INSP009378,CON01049,950.0765725457558,805.0,15.27,0,0,0,0.62,26.36,0
INSP009379,CON00467,451.69134320153233,422.69,6.42,0,0,0,0.44,28.04,0
INSP009380,CON00445,645.647797802736,684.58,-6.03,0,0,0,0.72,15.97,0
INSP009381,CON01371,1045.0199813891827,900.91,13.79,0,0,1,0.44,19.07,0
INSP009382,CON00787,761.813138549795,680.45,10.68,0,0,0,0.77,27.85,0
INSP009383,CON01466,183.26469837725915,147.51,19.51,0,0,0,0.49,28.65,0
INSP009384,CON01659,103.61281469426058,91.79,11.41,0,0,1,0.5,27.66,0
INSP009385,CON01923,847.3163728503644,290.97,65.66,1,1,0,0.67,24.96,1
INSP009386,CON00755,504.7701140172257,419.21,16.95,0,0,0,0.67,19.9,0
INSP009387,CON01182,321.9609402927774,321.12,0.26,0,0,0,0.58,27.98,0
INSP009388,CON01493,666.3765476416349,576.75,13.45,0,0,0,0.52,18.5,0
INSP009389,CON01581,110.70135780591488,119.92,-8.33,0,0,0,0.24,19.24,0
INSP009390,CON00655,742.62890814881,778.87,-4.88,0,0,0,0.32,17.55,0
INSP009391,CON00245,160.47561672534854,148.97,7.17,0,0,0,0.44,12.17,0
INSP009392,CON01509,570.2520573226009,513.45,9.96,0,0,0,0.2,22.84,0
INSP009393,CON00758,1159.8005093956472,1104.94,4.73,0,0,0,0.67,20.67,0
INSP009394,CON00958,385.7529880961055,343.98,10.83,0,0,0,0.53,7.93,1
INSP009395,CON00904,1126.2331043556744,906.51,19.51,0,0,0,0.61,23.72,1
INSP009396,CON01767,847.3389534936971,769.64,9.17,0,0,0,0.62,19.69,0
INSP009397,CON00867,741.1124632773586,176.83,76.14,1,1,0,0.5,16.26,1
INSP009398,CON01075,703.3175646104035,729.69,-3.75,0,0,0,0.45,29.78,0
INSP009399,CON00868,236.69635373209192,224.51,5.15,0,0,0,0.26,18.04,0
INSP009400,CON01460,488.35930174595984,405.63,16.94,0,0,0,0.7,9.61,1
INSP009401,CON01074,155.30863361096655,131.38,15.41,0,0,0,0.62,15.26,0
INSP009402,CON00055,223.22331212924672,235.3,-5.41,0,0,0,0.42,10.43,0
INSP009403,CON01619,465.94799800795977,387.44,16.85,0,0,0,0.63,9.62,0
INSP009404,CON00625,1036.7866362713464,962.03,7.21,0,0,0,0.71,14.01,0
INSP009405,CON01763,691.029849887456,647.91,6.24,0,0,0,0.68,17.08,0
INSP009406,CON01214,344.97870873867896,315.52,8.54,0,0,0,0.29,7.74,0
INSP009407,CON00459,365.19992147947875,324.3,11.2,0,0,1,0.53,16.3,1
INSP009408,CON00424,508.99425612807306,534.49,-5.01,0,0,0,0.57,15.54,0
INSP009409,CON00719,422.1676413076822,185.37,56.09,1,1,0,0.62,19.41,1
INSP009410,CON01405,785.9276144920068,813.2,-3.47,0,0,1,0.51,22.3,1
INSP009411,CON00210,738.0536300719905,745.58,-1.02,0,0,0,0.63,17.45,0
INSP009412,CON00289,741.7439692244877,643.98,13.18,0,0,0,0.49,28.15,0
INSP009413,CON01563,978.8948305034174,877.77,10.33,0,0,0,0.71,20.83,0
INSP009414,CON01087,1100.046387175134,898.85,18.29,0,0,0,0.25,29.08,0
INSP009415,CON00561,715.3122593988691,586.27,18.04,0,0,0,0.25,13.03,0
INSP009416,CON00647,208.1807966335869,170.02,18.33,0,0,0,0.43,8.77,0
INSP009417,CON01705,1023.0440337321537,858.64,16.07,0,0,0,0.56,28.19,0
INSP009418,CON01475,979.7974805542146,1004.1,-2.48,0,0,0,0.57,5.7,0
INSP009419,CON00610,215.893810544704,227.03,-5.16,0,0,0,0.48,18.81,0
INSP009420,CON00607,703.8516549648172,726.87,-3.27,0,0,0,0.59,7.2,0
INSP009421,CON00825,602.9347656627554,207.59,65.57,1,1,0,0.66,24.31,1
INSP009422,CON01850,994.5243652223961,807.95,18.76,0,0,0,0.28,11.52,0
INSP009423,CON01479,744.0507525030519,652.68,12.28,0,0,0,0.29,20.66,0
INSP009424,CON01665,1177.2192167848877,952.72,19.07,0,0,0,0.59,18.13,0
INSP009425,CON01566,906.8812662965868,855.28,5.69,0,0,0,0.2,17.53,1
INSP009426,CON01719,698.0553689898957,611.29,12.43,0,0,0,0.77,11.67,0
INSP009427,CON00772,183.82755463855025,155.81,15.24,0,0,1,0.55,11.69,0
INSP009428,CON00725,350.46864578906974,356.46,-1.71,0,0,0,0.34,23.47,0
INSP009429,CON01078,620.3486296340832,642.12,-3.51,0,0,1,0.35,10.74,0
INSP009430,CON00081,116.40038134053319,123.68,-6.25,0,0,0,0.4,23.92,0
INSP009431,CON00611,510.5858986448693,555.42,-8.78,0,0,0,0.45,10.69,0
INSP009432,CON00605,1111.5298251100949,1060.73,4.57,0,0,0,0.71,28.95,0
INSP009433,CON00124,844.4711968098553,328.5,61.1,1,1,0,0.45,13.0,1
INSP009434,CON00555,814.3761625170822,682.04,16.25,0,0,0,0.34,20.02,1
INSP009435,CON00373,981.812917512217,1075.77,-9.57,0,0,0,0.21,17.0,1
INSP009436,CON01870,217.72578636234653,231.94,-6.53,0,0,0,0.27,7.61,0
INSP009437,CON00561,889.0420741995913,912.07,-2.59,0,0,0,0.8,19.47,0
INSP009438,CON01966,974.7652223142579,894.64,8.22,0,0,0,0.52,20.34,0
INSP009439,CON01492,414.39234392610933,364.83,11.96,0,0,0,0.77,16.23,0
INSP009440,CON01275,832.3171402388346,771.39,7.32,0,0,1,0.35,28.72,0
INSP009441,CON01946,926.864588793309,1012.23,-9.21,0,0,0,0.3,24.59,0
INSP009442,CON01337,108.42656784246587,95.86,11.59,0,0,0,0.41,8.33,0
INSP009443,CON01403,1160.9794692245855,1048.48,9.69,0,0,0,0.41,6.42,1
INSP009444,CON00262,829.5418990728215,854.93,-3.06,0,0,0,0.67,6.13,0
INSP009445,CON01889,243.6697971453759,118.06,51.55,1,1,1,0.36,9.47,1
INSP009446,CON00320,811.5545749346794,808.55,0.37,0,0,0,0.68,10.76,0
INSP009447,CON01697,489.1574692360276,535.19,-9.41,0,0,0,0.77,26.44,1
INSP009448,CON00867,485.19619915226525,506.11,-4.31,0,0,0,0.72,19.66,0
INSP009449,CON00741,378.4327728340962,389.63,-2.96,0,0,0,0.3,6.59,0
INSP009450,CON00153,750.0446947735015,722.97,3.61,0,0,0,0.75,7.86,0
INSP009451,CON00920,924.4559995858664,953.95,-3.19,0,0,0,0.23,26.15,0
INSP009452,CON00945,686.1400857049043,553.65,19.31,0,0,0,0.65,27.19,0
INSP009453,CON01912,177.26652566852113,155.96,12.02,0,0,0,0.28,5.82,0
INSP009454,CON00415,634.8282477086323,696.34,-9.69,0,0,0,0.27,25.08,0
INSP009455,CON00410,828.5429611817648,843.54,-1.81,0,0,0,0.26,12.1,0
INSP009456,CON01216,256.6829069633214,210.94,17.82,0,0,0,0.79,28.21,0
INSP009457,CON00278,578.4209185177338,310.55,46.31,1,1,0,0.38,17.18,1
INSP009458,CON00161,591.8276949947194,536.02,9.43,0,0,0,0.31,24.22,0
INSP009459,CON01958,105.26443880795831,95.38,9.39,0,0,1,0.32,27.76,0
INSP009460,CON01050,1021.4568215765482,894.08,12.47,0,0,0,0.31,9.36,0
INSP009461,CON00389,243.88082236533603,226.52,7.12,0,0,0,0.39,23.82,1
INSP009462,CON01748,731.714669918484,629.71,13.94,0,0,0,0.28,8.67,0
INSP009463,CON01593,1078.1445106097485,928.28,13.9,0,0,0,0.38,21.1,0
INSP009464,CON01855,1070.079853055553,1172.59,-9.58,0,0,0,0.64,12.87,0
INSP009465,CON00422,877.6766019652949,767.09,12.6,0,0,0,0.37,15.45,0
INSP009466,CON00243,982.2708309593346,887.29,9.67,0,0,0,0.63,19.68,0
INSP009467,CON00047,1127.965113640015,969.71,14.03,0,0,0,0.71,24.27,0
INSP009468,CON00847,567.7835865696547,532.18,6.27,0,0,0,0.53,23.64,0
INSP009469,CON00668,1120.937895594749,432.79,61.39,1,1,0,0.45,22.93,1
INSP009470,CON01166,1117.8830178064384,1176.46,-5.24,0,0,0,0.68,6.9,0
INSP009471,CON01452,443.8124094433832,392.95,11.46,0,0,0,0.37,19.55,0
INSP009472,CON01564,918.0214687840505,757.28,17.51,0,0,1,0.48,19.52,1
INSP009473,CON00604,872.9767495530858,933.39,-6.92,0,0,0,0.43,10.93,0
INSP009474,CON00191,185.42838445043944,182.81,1.41,0,0,1,0.29,10.75,0
INSP009475,CON01768,1018.7622121481421,833.14,18.22,0,0,0,0.37,28.46,0
INSP009476,CON01814,272.85088719271465,244.5,10.39,0,0,0,0.49,6.67,0
INSP009477,CON00940,354.0597552889608,321.73,9.13,0,0,0,0.27,6.83,0
INSP009478,CON00736,741.589764951997,615.45,17.01,0,0,1,0.78,8.98,0
INSP009479,CON00256,883.4058742116258,827.66,6.31,0,0,0,0.76,22.02,0
INSP009480,CON00758,951.1380950441319,908.53,4.48,0,0,0,0.63,22.78,1
INSP009481,CON01601,485.1690510189048,73.99,84.75,1,1,0,0.61,17.83,1
INSP009482,CON01658,651.4444767752725,604.74,7.17,0,0,0,0.24,8.26,1
INSP009483,CON01165,563.1148743384836,466.15,17.22,0,0,1,0.4,21.62,0
INSP009484,CON01644,330.027262022545,287.09,13.01,0,0,0,0.53,23.02,0
INSP009485,CON00597,396.8478529202725,370.54,6.63,0,0,0,0.41,11.53,0
INSP009486,CON00809,785.5468847570485,740.06,5.79,0,0,0,0.53,14.94,0
INSP009487,CON01599,981.4895608532971,897.47,8.56,0,0,0,0.31,17.76,0
INSP009488,CON00964,766.5284358791781,665.81,13.14,0,0,0,0.28,13.12,1
INSP009489,CON01748,621.7243365920708,594.18,4.43,0,0,0,0.6,5.74,0
INSP009490,CON01751,925.9506591080223,817.8,11.68,0,0,1,0.66,21.45,0
INSP009491,CON00748,209.44618549469917,181.19,13.49,0,0,0,0.72,5.93,0
INSP009492,CON00587,723.095713190593,652.3,9.79,0,0,0,0.67,9.34,1
INSP009493,CON00343,628.2297867710508,334.97,46.68,1,1,0,0.35,16.55,0
INSP009494,CON00934,329.58922416024154,282.03,14.43,0,0,0,0.5,6.48,1
INSP009495,CON01046,420.8816754139808,422.61,-0.41,0,0,0,0.53,27.51,0
INSP009496,CON00415,895.3770468524166,930.3,-3.9,0,0,0,0.69,24.32,0
INSP009497,CON01314,655.2674961733042,598.19,8.71,0,0,0,0.58,27.59,0
INSP009498,CON01664,1027.2643587518269,924.95,9.96,0,0,0,0.57,25.64,0
INSP009499,CON01163,132.9908152753717,131.06,1.45,0,0,0,0.65,17.5,0
INSP009500,CON01758,493.13109608443057,449.14,8.92,0,0,0,0.21,24.31,1
INSP009501,CON00428,427.18111729714286,404.07,5.41,0,0,0,0.73,15.64,1
INSP009502,CON00169,375.00305538040203,336.9,10.16,0,0,0,0.67,25.91,0
INSP009503,CON00680,782.0630039428615,740.61,5.3,0,0,0,0.57,7.86,0
INSP009504,CON00992,604.3853612968701,646.99,-7.05,0,0,0,0.28,6.89,0
INSP009505,CON00605,999.7721235626063,538.08,46.18,1,1,1,0.71,28.44,1
INSP009506,CON01658,157.68589510092767,151.63,3.84,0,0,0,0.52,25.75,0
INSP009507,CON00141,658.4583009624952,711.4,-8.04,0,0,0,0.47,15.62,0
INSP009508,CON00884,318.72420784135124,339.35,-6.47,0,0,0,0.53,27.35,0
INSP009509,CON01538,326.42735971636705,301.26,7.71,0,0,0,0.39,6.26,0
INSP009510,CON01108,113.36367767678516,95.15,16.07,0,0,0,0.25,27.5,0
INSP009511,CON01799,383.7587884778608,341.08,11.12,0,0,0,0.42,11.54,0
INSP009512,CON01418,931.4445370746781,855.81,8.12,0,0,0,0.64,9.95,0
INSP009513,CON00371,847.6342465344093,724.64,14.51,0,0,0,0.46,13.89,0
INSP009514,CON01466,671.3248259336945,599.22,10.74,0,0,1,0.59,25.15,1
INSP009515,CON01121,957.7523410283484,905.46,5.46,0,0,0,0.28,27.12,0
INSP009516,CON01521,230.12955249193647,194.67,15.41,0,0,0,0.68,21.23,1
INSP009517,CON00984,392.62504886044934,161.13,58.96,1,1,0,0.55,22.23,0
INSP009518,CON00487,1179.6383762187338,1184.24,-0.39,0,0,0,0.45,14.92,0
INSP009519,CON01868,893.3562957378439,750.51,15.99,0,0,0,0.36,22.79,1
INSP009520,CON01987,545.876052562076,592.44,-8.53,0,0,1,0.34,13.28,0
INSP009521,CON00130,558.7807919890101,561.24,-0.44,0,0,0,0.2,16.46,0
INSP009522,CON00095,754.6989520199375,755.08,-0.05,0,0,0,0.7,23.01,0
INSP009523,CON00169,113.15133023418107,112.86,0.26,0,0,0,0.69,19.92,0
INSP009524,CON00282,879.2765115022656,877.17,0.24,0,0,0,0.71,18.43,0
INSP009525,CON00078,169.38747423060892,176.77,-4.36,0,0,1,0.78,25.19,0
INSP009526,CON01351,651.6046188071024,626.19,3.9,0,0,0,0.74,27.51,0
INSP009527,CON00370,787.1296328119946,774.06,1.66,0,0,0,0.34,29.43,0
INSP009528,CON01900,768.2849026348978,712.35,7.28,0,0,0,0.25,17.33,0
INSP009529,CON00398,1092.427648330358,372.52,65.9,1,1,0,0.48,15.32,1
INSP009530,CON01726,345.1577348679423,351.13,-1.73,0,0,0,0.67,21.04,0
INSP009531,CON00056,308.37537257716076,312.48,-1.33,0,0,0,0.38,22.05,0
INSP009532,CON00926,840.9703354469632,804.05,4.39,0,0,0,0.3,6.86,0
INSP009533,CON00114,610.1792035132712,542.21,11.14,0,0,1,0.47,6.1,0
INSP009534,CON00328,936.4737446367537,826.63,11.73,0,0,0,0.5,10.43,0
INSP009535,CON01969,602.7981724056868,563.01,6.6,0,0,0,0.63,28.36,0
INSP009536,CON00245,744.3220993313254,633.19,14.93,0,0,0,0.68,27.98,0
INSP009537,CON00895,125.5259839345199,106.63,15.05,0,0,0,0.31,8.22,0
INSP009538,CON01018,918.6290301447817,762.37,17.01,0,0,1,0.72,28.08,0
INSP009539,CON00567,1145.8623609471565,1052.02,8.19,0,0,0,0.29,15.99,0
INSP009540,CON01410,236.3022737882781,205.58,13.0,0,0,0,0.44,29.98,0
INSP009541,CON01369,318.28289592309295,112.64,64.61,1,1,0,0.62,20.84,1
INSP009542,CON00625,992.7028082556224,890.36,10.31,0,0,0,0.4,17.15,0
INSP009543,CON01600,193.52034619163032,155.18,19.81,0,0,0,0.62,16.55,0
INSP009544,CON01235,265.16081042911856,220.56,16.82,0,0,0,0.59,26.96,0
INSP009545,CON00814,264.56216448064777,248.16,6.2,0,0,0,0.23,7.74,0
INSP009546,CON00374,448.89361624236466,377.25,15.96,0,0,0,0.69,28.7,0
INSP009547,CON00560,734.4219490585036,806.47,-9.81,0,0,0,0.36,17.02,1
INSP009548,CON01259,685.1596884713634,733.94,-7.12,0,0,0,0.78,23.6,0
INSP009549,CON00616,750.8195510147874,608.01,19.02,0,0,0,0.23,26.18,0
INSP009550,CON01815,194.32918077537047,190.79,1.82,0,0,0,0.42,10.82,1
INSP009551,CON00323,320.006680961518,310.02,3.12,0,0,0,0.36,13.85,1
INSP009552,CON01171,1069.7951333931792,1141.58,-6.71,0,0,0,0.78,15.93,1
INSP009553,CON00504,134.10383264771846,52.3,61.0,1,1,0,0.58,26.14,1
INSP009554,CON00825,1034.6893267513524,889.83,14.0,0,0,0,0.33,25.77,0
INSP009555,CON01873,151.23193706144195,145.53,3.77,0,0,0,0.28,29.85,1
INSP009556,CON01014,597.8522995063754,637.37,-6.61,0,0,0,0.63,16.28,1
INSP009557,CON01207,401.87260145420277,335.76,16.45,0,0,0,0.31,26.85,0
INSP009558,CON01342,213.7003826807847,180.56,15.51,0,0,0,0.64,6.14,0
INSP009559,CON00655,202.05734875685604,201.41,0.32,0,0,0,0.59,22.17,0
INSP009560,CON01093,113.29726420819937,106.62,5.89,0,0,0,0.68,17.32,0
INSP009561,CON01993,1087.4645185060172,957.19,11.98,0,0,0,0.47,8.13,1
INSP009562,CON01744,251.7092473287462,212.32,15.65,0,0,0,0.29,28.65,0
INSP009563,CON01317,759.8490945181234,615.63,18.98,0,0,0,0.47,23.13,1
INSP009564,CON00156,659.6438864437565,579.17,12.2,0,0,0,0.39,16.75,0
INSP009565,CON01288,471.9929571520018,243.64,48.38,1,1,0,0.4,13.41,0
INSP009566,CON01401,538.5596398346668,541.9,-0.62,0,0,0,0.35,6.11,1
INSP009567,CON01708,1114.2836590380748,1050.77,5.7,0,0,0,0.78,29.26,0
INSP009568,CON00675,753.6259091151185,779.48,-3.43,0,0,0,0.42,15.44,0
INSP009569,CON00355,958.1970371028223,907.89,5.25,0,0,0,0.33,24.52,0
INSP009570,CON00734,494.3083838324509,426.44,13.73,0,0,0,0.23,16.61,0
INSP009571,CON01869,507.8100770624726,476.22,6.22,0,0,0,0.48,25.91,0
INSP009572,CON00752,924.2795339545593,742.47,19.67,0,0,0,0.72,6.29,0
INSP009573,CON00327,531.2618166358483,439.03,17.36,0,0,0,0.26,18.54,0
INSP009574,CON00459,130.76252731883534,118.1,9.68,0,0,0,0.74,7.24,0
INSP009575,CON01977,965.0027874382879,842.83,12.66,0,0,0,0.78,27.44,0
INSP009576,CON01446,525.3058221709955,525.99,-0.13,0,0,0,0.55,12.55,0
INSP009577,CON00978,613.6381892838249,237.85,61.24,1,1,0,0.75,27.14,1
INSP009578,CON00969,749.2810598345282,823.31,-9.88,0,0,0,0.27,16.23,0
INSP009579,CON00198,147.88119537401118,124.9,15.54,0,0,0,0.29,20.02,1
INSP009580,CON00586,693.5420976297872,560.04,19.25,0,0,0,0.8,20.41,0
INSP009581,CON01076,652.2385187313428,655.11,-0.44,0,0,0,0.29,7.39,0
INSP009582,CON00515,157.78980690051526,169.42,-7.37,0,0,0,0.26,16.03,0
INSP009583,CON01198,561.6797440819701,528.77,5.86,0,0,0,0.34,16.32,0
INSP009584,CON00400,890.9064577885333,864.89,2.92,0,0,0,0.29,26.45,1
INSP009585,CON00039,538.4433460545806,568.65,-5.61,0,0,0,0.51,22.45,0
INSP009586,CON00516,1153.1382500835537,1039.44,9.86,0,0,0,0.74,11.79,1
INSP009587,CON00561,429.8797364326247,377.91,12.09,0,0,0,0.51,16.2,0
INSP009588,CON00379,608.4307134833522,623.76,-2.52,0,0,0,0.69,6.44,0
INSP009589,CON00671,346.4260985618183,81.2,76.56,1,1,0,0.69,28.9,1
INSP009590,CON01315,1010.4306769584565,985.98,2.42,0,0,0,0.4,21.36,0
INSP009591,CON00491,287.59295923828347,289.26,-0.58,0,0,1,0.39,20.1,0
INSP009592,CON01350,678.6104830297734,727.54,-7.21,0,0,0,0.29,25.76,0
INSP009593,CON00330,525.6433208167365,547.46,-4.15,0,0,0,0.75,12.1,0
INSP009594,CON00668,561.0282643644632,465.6,17.01,0,0,1,0.77,20.0,0
INSP009595,CON00702,941.6793013536255,900.34,4.39,0,0,0,0.61,23.68,0
INSP009596,CON00035,852.1076973485926,684.67,19.65,0,0,0,0.26,19.54,1
INSP009597,CON00858,417.04571491343546,379.89,8.91,0,0,0,0.56,8.14,1
INSP009598,CON00450,801.7276045343039,859.05,-7.15,0,0,0,0.42,27.56,0
INSP009599,CON01800,444.1853884287582,400.88,9.75,0,0,0,0.46,7.27,1
INSP009600,CON01057,142.67265837471916,151.45,-6.15,0,0,0,0.42,20.28,0
INSP009601,CON00965,1143.5146438595946,245.4,78.54,1,1,0,0.45,24.32,1
INSP009602,CON01617,680.1005059019895,583.53,14.2,0,0,0,0.24,7.82,0
INSP009603,CON01534,961.3268117952192,980.84,-2.03,0,0,0,0.58,5.61,0
INSP009604,CON01640,878.944740989008,770.48,12.34,0,0,0,0.23,17.32,0
INSP009605,CON00755,1185.0348380556914,1044.49,11.86,0,0,0,0.55,23.81,0
INSP009606,CON00601,811.3457437883212,818.08,-0.83,0,0,0,0.4,26.18,0
INSP009607,CON00555,1158.0174251063913,1060.86,8.39,0,0,1,0.55,26.82,0
INSP009608,CON01828,1051.244304668346,1153.11,-9.69,0,0,0,0.68,14.41,0
INSP009609,CON01643,419.50247799341645,414.38,1.22,0,0,1,0.72,19.94,0
INSP009610,CON01308,1186.1377049634602,1249.71,-5.36,0,0,0,0.27,24.45,0
INSP009611,CON01047,878.2845412434324,936.25,-6.6,0,0,0,0.6,25.31,0
INSP009612,CON00553,420.9845374637725,377.54,10.32,0,0,0,0.36,19.61,0
INSP009613,CON01399,111.69841406724092,58.71,47.44,1,1,0,0.56,22.18,1
INSP009614,CON01982,104.78637372917288,111.92,-6.81,0,0,1,0.47,18.14,0
INSP009615,CON00120,713.920436757364,666.44,6.65,0,0,0,0.48,8.65,0
INSP009616,CON01965,134.56403402131767,112.13,16.67,0,0,0,0.31,27.35,0
INSP009617,CON01497,499.65305696485393,454.63,9.01,0,0,0,0.43,13.91,0
INSP009618,CON01849,718.1779657526766,731.68,-1.88,0,0,0,0.79,20.84,0
INSP009619,CON00938,238.45289424523514,202.59,15.04,0,0,0,0.52,27.62,0
INSP009620,CON01679,123.58268284569527,117.9,4.6,0,0,0,0.55,11.51,0
INSP009621,CON00362,653.8837224555837,697.89,-6.73,0,0,0,0.56,17.5,0
INSP009622,CON01166,103.08216552186565,84.28,18.24,0,0,0,0.26,13.53,1
INSP009623,CON01730,240.13222036374407,238.02,0.88,0,0,0,0.37,19.06,0
INSP009624,CON01276,960.2425771529024,828.31,13.74,0,0,0,0.21,7.72,0
INSP009625,CON00748,356.37531569370003,88.49,75.17,1,1,0,0.31,8.45,0
INSP009626,CON01244,316.8985178887329,288.31,9.02,0,0,0,0.37,9.55,0
INSP009627,CON01613,732.7536325352047,730.7,0.28,0,0,0,0.58,25.44,0
INSP009628,CON00242,798.6791185549183,692.06,13.35,0,0,0,0.69,13.25,0
INSP009629,CON00916,597.9335768943836,496.4,16.98,0,0,0,0.48,9.47,0
INSP009630,CON01142,1124.5012342659836,912.98,18.81,0,0,0,0.64,7.25,0
INSP009631,CON01725,133.1693927044327,133.09,0.06,0,0,0,0.29,22.85,0
INSP009632,CON01006,1136.0685627508453,1057.34,6.93,0,0,0,0.5,24.21,0
INSP009633,CON01631,250.86148378660562,216.44,13.72,0,0,0,0.54,5.2,0
INSP009634,CON00396,1149.3762673066597,922.37,19.75,0,0,0,0.71,25.84,0
INSP009635,CON01768,976.4882247280761,937.72,3.97,0,0,0,0.45,11.87,1
INSP009636,CON01993,465.35016323373833,482.34,-3.65,0,0,0,0.25,29.46,1
INSP009637,CON01376,382.65246054243136,73.74,80.73,1,1,0,0.4,29.11,1
INSP009638,CON00768,975.1373388438699,836.38,14.23,0,0,0,0.76,15.16,0
INSP009639,CON00422,520.0990758747951,430.9,17.15,0,0,0,0.64,17.26,0
INSP009640,CON01602,1135.2735645255818,1231.43,-8.47,0,0,0,0.39,22.89,0
INSP009641,CON00868,989.7797420654952,1026.7,-3.73,0,0,0,0.52,27.87,0
INSP009642,CON01070,511.84692092245524,515.69,-0.75,0,0,0,0.68,11.24,1
INSP009643,CON00463,803.3869589738555,737.67,8.18,0,0,0,0.75,21.63,0
INSP009644,CON00035,558.9762431614774,471.83,15.59,0,0,0,0.72,12.88,0
INSP009645,CON01782,381.6582045703469,328.38,13.96,0,0,0,0.71,17.25,0
INSP009646,CON01773,895.0391715245698,896.92,-0.21,0,0,1,0.67,29.48,0
INSP009647,CON01225,650.218288279065,564.45,13.19,0,0,0,0.44,24.42,0
INSP009648,CON01673,841.6615718833197,768.27,8.72,0,0,0,0.54,13.47,0
INSP009649,CON01553,464.6095347584642,193.51,58.35,1,1,0,0.66,5.22,1
INSP009650,CON00506,121.02235330991155,129.6,-7.09,0,0,0,0.61,9.49,0
INSP009651,CON00630,356.1316356241204,323.55,9.15,0,0,1,0.69,28.78,0
INSP009652,CON00191,1018.1043782381472,924.54,9.19,0,0,0,0.75,16.53,0
INSP009653,CON00799,937.3645660639344,992.39,-5.87,0,0,0,0.36,28.09,0
INSP009654,CON00763,1029.6532242550693,836.9,18.72,0,0,0,0.3,14.55,1
INSP009655,CON00713,889.4457142708442,963.36,-8.31,0,0,0,0.22,15.71,0
INSP009656,CON00971,612.9424894320599,544.66,11.14,0,0,0,0.75,20.92,0
INSP009657,CON00512,1064.9930370557413,862.64,19.0,0,0,0,0.59,11.9,0
INSP009658,CON00823,875.8879038217522,781.38,10.79,0,0,0,0.47,24.77,0
INSP009659,CON00243,454.08144973574434,399.82,11.95,0,0,0,0.46,24.92,0
INSP009660,CON00789,186.18057316577296,202.25,-8.63,0,0,0,0.47,11.9,0
INSP009661,CON01776,211.34055992606613,49.47,76.59,1,1,0,0.39,17.85,1
INSP009662,CON00467,545.3007224819357,583.04,-6.92,0,0,0,0.44,23.58,0
INSP009663,CON01753,227.97764717152086,242.91,-6.55,0,0,0,0.31,16.98,0
INSP009664,CON00519,1154.582397653561,1134.95,1.7,0,0,0,0.22,5.89,1
INSP009665,CON00558,505.33896264603504,482.35,4.55,0,0,1,0.24,7.88,0
INSP009666,CON00102,292.33076913239404,291.42,0.31,0,0,0,0.79,15.14,0
INSP009667,CON00601,904.004765437569,921.81,-1.97,0,0,1,0.54,23.61,0
INSP009668,CON01492,750.6694382715369,767.33,-2.22,0,0,0,0.68,17.86,1
INSP009669,CON01234,768.9092081889352,673.41,12.42,0,0,0,0.22,20.26,0
INSP009670,CON00165,566.8872054097227,464.39,18.08,0,0,0,0.2,17.89,0
INSP009671,CON01856,1186.6696563703313,1087.58,8.35,0,0,0,0.71,24.67,0
INSP009672,CON00843,632.745339787734,519.23,17.94,0,0,0,0.62,12.86,0
