Reading_ID,Consumer_ID,Reading_Date,Units_Consumed,Voltage,Current,Power_Factor,Meter_Status
RD0022060,CON01839,2025-04-04,2400,226.6,11.66,0.94,Normal
RD0022061,CON01839,2025-05-05,3307,235.4,16.41,0.92,Normal
RD0022062,CON01839,2025-06-05,3395,225.3,16.67,0.93,Normal
RD0022063,CON01839,2025-07-06,5762,221.9,27.41,0.96,Normal
RD0022064,CON01839,2025-08-06,4051,235.4,19.27,0.96,Normal
RD0022065,CON01839,2025-09-06,3519,221.0,18.26,0.88,Normal
RD0022066,CON01839,2025-10-07,2511,221.3,12.6,0.91,Normal
RD0022067,CON01839,2025-11-07,5121,229.4,24.36,0.96,Normal
RD0022068,CON01839,2025-12-08,3940,227.9,21.17,0.85,Normal
RD0022069,CON01840,2025-01-01,191,225.0,0.92,0.95,Normal
RD0022070,CON01840,2025-02-01,166,232.3,0.85,0.89,Normal
RD0022071,CON01840,2025-03-04,179,217.4,0.9,0.91,Normal
RD0022072,CON01840,2025-04-04,210,224.2,1.12,0.86,Normal
RD0022073,CON01840,2025-05-05,109,237.5,0.56,0.89,Normal
RD0022074,CON01840,2025-06-05,147,241.9,0.77,0.87,Normal
RD0022075,CON01840,2025-07-06,147,221.7,0.77,0.87,Normal
RD0022076,CON01840,2025-08-06,141,230.5,0.72,0.9,Normal
RD0022077,CON01840,2025-09-06,191,234.4,0.98,0.89,Normal
RD0022078,CON01840,2025-10-07,140,223.1,0.72,0.89,Normal
RD0022079,CON01840,2025-11-07,165,238.8,0.77,0.98,Normal
RD0022080,CON01840,2025-12-08,162,227.1,0.82,0.9,Normal
RD0022081,CON01841,2025-01-01,152,233.2,0.74,0.94,Normal
RD0022082,CON01841,2025-02-01,158,235.5,0.78,0.93,Normal
RD0022083,CON01841,2025-03-04,155,230.0,0.78,0.91,Normal
RD0022084,CON01841,2025-04-04,121,225.1,0.6,0.92,Normal
RD0022085,CON01841,2025-05-05,214,230.7,1.07,0.91,Normal
RD0022086,CON01841,2025-06-05,155,241.0,0.8,0.89,Normal
RD0022087,CON01841,2025-07-06,196,232.0,0.99,0.9,Normal
RD0022088,CON01841,2025-08-06,145,241.5,0.74,0.89,Normal
RD0022089,CON01841,2025-09-06,127,235.6,0.66,0.88,Normal
RD0022090,CON01841,2025-10-07,110,235.2,0.55,0.91,Normal
RD0022091,CON01841,2025-11-07,143,230.1,0.71,0.92,Normal
RD0022092,CON01841,2025-12-08,170,232.0,0.87,0.89,Normal
RD0022093,CON01842,2025-01-01,93,225.0,0.44,0.96,Normal
RD0022094,CON01842,2025-02-01,169,233.3,0.8,0.96,Normal
RD0022095,CON01842,2025-03-04,160,235.1,0.76,0.96,Normal
RD0022096,CON01842,2025-04-04,169,241.2,0.85,0.91,Normal
RD0022097,CON01842,2025-05-05,187,239.5,0.89,0.96,Normal
RD0022098,CON01842,2025-06-05,146,222.7,0.72,0.93,Normal
RD0022099,CON01842,2025-07-06,91,225.2,0.47,0.89,Normal
RD0022100,CON01842,2025-08-06,177,215.6,0.87,0.93,Normal
RD0022101,CON01842,2025-09-06,107,235.8,0.55,0.89,Normal
RD0022102,CON01842,2025-10-07,104,233.3,0.55,0.87,Normal
RD0022103,CON01842,2025-11-07,194,246.5,1.02,0.87,Normal
RD0022104,CON01842,2025-12-08,89,244.3,0.44,0.92,Normal
RD0022105,CON01843,2025-01-01,131,224.9,0.66,0.9,Normal
RD0022106,CON01843,2025-02-01,100,232.2,0.49,0.94,Normal
RD0022107,CON01843,2025-03-04,135,223.4,0.69,0.89,Normal
RD0022108,CON01843,2025-04-04,168,243.3,0.84,0.91,Normal
RD0022109,CON01843,2025-05-05,147,226.6,0.71,0.94,Normal
RD0022110,CON01843,2025-06-05,135,229.8,0.7,0.88,Normal
RD0022111,CON01843,2025-07-06,205,227.6,1.01,0.93,Normal
RD0022112,CON01843,2025-08-06,135,237.9,0.64,0.96,Normal
RD0022113,CON01843,2025-09-06,169,250.8,0.86,0.9,Normal
RD0022114,CON01843,2025-10-07,119,228.9,0.61,0.89,Normal
RD0022115,CON01843,2025-11-07,164,230.6,0.87,0.86,Normal
RD0022116,CON01843,2025-12-08,115,253.6,0.58,0.91,Normal
RD0022117,CON01844,2025-01-01,639,233.5,3.07,0.95,Normal
RD0022118,CON01844,2025-02-01,728,231.6,3.69,0.9,Normal
RD0022119,CON01844,2025-03-04,714,225.1,3.84,0.85,Normal
RD0022120,CON01844,2025-04-04,504,236.2,2.53,0.91,Normal
RD0022121,CON01844,2025-05-05,674,228.6,3.35,0.92,Normal
RD0022122,CON01844,2025-06-05,630,237.0,3.06,0.94,Normal
RD0022123,CON01844,2025-07-06,602,226.6,2.89,0.95,Normal
RD0022124,CON01844,2025-08-06,543,236.1,2.61,0.95,Normal
RD0022125,CON01844,2025-09-06,409,230.9,2.12,0.88,Normal
RD0022126,CON01844,2025-10-07,471,220.0,2.22,0.97,Normal
RD0022127,CON01844,2025-11-07,661,223.7,3.08,0.98,Normal
RD0022128,CON01844,2025-12-08,751,248.1,3.61,0.95,Normal
RD0022129,CON01845,2025-01-01,3373,219.6,16.56,0.93,Normal
RD0022130,CON01845,2025-02-01,3958,234.8,19.64,0.92,Normal
RD0022131,CON01845,2025-03-04,3311,212.2,17.18,0.88,Normal
RD0022132,CON01845,2025-04-04,5490,224.6,27.85,0.9,Normal
RD0022133,CON01845,2025-05-05,5859,248.5,30.75,0.87,Normal
RD0022134,CON01845,2025-06-05,4225,225.4,20.97,0.92,Normal
RD0022135,CON01845,2025-07-06,3318,229.3,17.62,0.86,Normal
RD0022136,CON01845,2025-08-06,4077,224.8,19.8,0.94,Normal
RD0022137,CON01845,2025-09-06,4810,223.1,22.41,0.98,Normal
RD0022138,CON01845,2025-10-07,4471,223.5,22.68,0.9,Normal
RD0022139,CON01845,2025-11-07,3558,242.0,17.47,0.93,Normal
RD0022140,CON01845,2025-12-08,4347,239.2,20.46,0.97,Normal
RD0022141,CON01846,2025-01-01,92,232.4,0.48,0.87,Normal
RD0022142,CON01846,2025-02-01,180,222.0,0.88,0.93,Normal
RD0022143,CON01846,2025-03-04,157,230.2,0.75,0.96,Normal
RD0022144,CON01846,2025-04-04,121,234.5,0.65,0.85,Normal
RD0022145,CON01846,2025-05-05,112,227.3,0.57,0.89,Normal
RD0022146,CON01846,2025-06-05,158,236.2,0.84,0.86,Normal
RD0022147,CON01846,2025-07-06,116,226.9,0.55,0.97,Normal
RD0022148,CON01846,2025-08-06,208,222.0,1.06,0.9,Normal
RD0022149,CON01846,2025-09-06,137,228.7,0.64,0.98,Normal
RD0022150,CON01846,2025-10-07,120,220.5,0.62,0.88,Normal
RD0022151,CON01846,2025-11-07,126,231.0,0.67,0.86,Normal
RD0022152,CON01846,2025-12-08,119,235.6,0.59,0.92,Normal
RD0022153,CON01847,2025-01-01,204,226.5,1.0,0.93,Normal
RD0022154,CON01847,2025-02-01,167,217.3,0.88,0.87,Normal
RD0022155,CON01847,2025-03-04,137,223.5,0.67,0.93,Normal
RD0022156,CON01847,2025-04-04,170,219.9,0.87,0.89,Normal
RD0022157,CON01847,2025-05-05,110,234.0,0.57,0.88,Normal
RD0022158,CON01847,2025-06-05,140,227.3,0.68,0.94,Normal
RD0022159,CON01847,2025-07-06,174,228.4,0.82,0.97,Normal
RD0022160,CON01847,2025-08-06,139,228.7,0.65,0.97,Normal
RD0022161,CON01847,2025-09-06,136,224.1,0.73,0.85,Normal
RD0022162,CON01847,2025-10-07,80,229.9,0.4,0.91,Normal
RD0022163,CON01847,2025-11-07,146,230.9,0.72,0.93,Normal
RD0022164,CON01847,2025-12-08,137,221.1,0.67,0.94,Normal
RD0022165,CON01848,2025-01-01,149,230.2,0.76,0.89,Normal
RD0022166,CON01848,2025-02-01,157,217.0,0.82,0.87,Normal
RD0022167,CON01848,2025-03-04,124,221.8,0.66,0.86,Normal
RD0022168,CON01848,2025-04-04,127,217.5,0.62,0.93,Normal
RD0022169,CON01848,2025-05-05,165,235.3,0.82,0.92,Normal
RD0022170,CON01848,2025-06-05,140,238.0,0.74,0.86,Normal
RD0022171,CON01848,2025-07-06,137,243.7,0.67,0.93,Normal
RD0022172,CON01848,2025-08-06,120,227.9,0.57,0.96,Normal
RD0022173,CON01848,2025-09-06,121,235.3,0.63,0.88,Normal
RD0022174,CON01848,2025-10-07,89,246.1,0.47,0.86,Normal
RD0022175,CON01848,2025-11-07,131,232.5,0.7,0.85,Normal
RD0022176,CON01848,2025-12-08,168,227.8,0.82,0.93,Normal
RD0022177,CON01849,2025-01-01,3382,226.9,16.97,0.91,Normal
RD0022178,CON01849,2025-02-01,3188,228.7,15.49,0.94,Normal
RD0022179,CON01849,2025-03-04,3228,233.4,16.02,0.92,Normal
RD0022180,CON01849,2025-04-04,3631,220.0,17.45,0.95,Normal
RD0022181,CON01849,2025-05-05,3844,225.5,19.5,0.9,Normal
RD0022182,CON01849,2025-06-05,941,231.1,5.37,0.8,Tampered
RD0022183,CON01849,2025-07-06,1116,209.4,7.28,0.7,Tampered
RD0022184,CON01849,2025-08-06,1279,245.0,7.39,0.79,Tampered
RD0022185,CON01849,2025-09-06,1395,220.0,9.51,0.67,Tampered
RD0022186,CON01849,2025-10-07,999,226.8,6.52,0.7,Tampered
RD0022187,CON01849,2025-11-07,1078,231.2,6.39,0.77,Tampered
RD0022188,CON01849,2025-12-08,1160,231.4,7.36,0.72,Tampered
RD0022189,CON01850,2025-01-01,823,238.2,4.27,0.88,Normal
RD0022190,CON01850,2025-02-01,567,216.8,2.78,0.93,Normal
RD0022191,CON01850,2025-03-04,562,235.7,2.67,0.96,Normal
RD0022192,CON01850,2025-04-04,462,229.7,2.42,0.87,Normal
RD0022193,CON01850,2025-05-05,441,241.1,2.05,0.98,Normal
RD0022194,CON01850,2025-06-05,662,218.1,3.08,0.98,Normal
RD0022195,CON01850,2025-07-06,443,235.0,2.35,0.86,Normal
RD0022196,CON01850,2025-08-06,643,233.1,3.06,0.96,Normal
RD0022197,CON01850,2025-09-06,690,228.4,3.62,0.87,Normal
RD0022198,CON01850,2025-10-07,536,218.3,2.66,0.92,Normal
RD0022199,CON01850,2025-11-07,408,221.1,1.9,0.98,Normal
RD0022200,CON01850,2025-12-08,584,231.6,3.1,0.86,Normal
RD0022201,CON01851,2025-01-01,185,234.6,0.92,0.92,Normal
RD0022202,CON01851,2025-02-01,140,228.8,0.68,0.94,Normal
RD0022203,CON01851,2025-03-04,190,231.5,0.93,0.93,Normal
RD0022204,CON01851,2025-04-04,133,220.6,0.65,0.93,Normal
RD0022205,CON01851,2025-05-05,163,234.0,0.79,0.94,Normal
RD0022206,CON01851,2025-06-05,162,227.4,0.8,0.93,Normal
RD0022207,CON01851,2025-07-06,129,224.3,0.66,0.89,Normal
RD0022208,CON01851,2025-08-06,137,233.4,0.65,0.96,Normal
RD0022209,CON01851,2025-09-06,155,241.9,0.8,0.88,Normal
RD0022210,CON01851,2025-10-07,114,215.7,0.55,0.95,Normal
RD0022211,CON01851,2025-11-07,129,225.5,0.68,0.87,Normal
RD0022212,CON01851,2025-12-08,122,231.5,0.63,0.89,Normal
RD0022213,CON01852,2025-01-01,404,229.2,1.9,0.97,Normal
RD0022214,CON01852,2025-02-01,559,225.1,2.72,0.94,Normal
RD0022215,CON01852,2025-03-04,409,221.0,1.97,0.95,Normal
RD0022216,CON01852,2025-04-04,625,230.0,3.36,0.85,Normal
RD0022217,CON01852,2025-05-05,621,228.0,3.34,0.85,Normal
RD0022218,CON01852,2025-06-05,642,221.1,3.12,0.94,Normal
RD0022219,CON01852,2025-07-06,795,223.9,3.74,0.97,Normal
RD0022220,CON01852,2025-08-06,425,226.8,2.28,0.85,Normal
RD0022221,CON01852,2025-09-06,749,227.5,3.53,0.97,Normal
RD0022222,CON01852,2025-10-07,675,243.5,3.24,0.95,Normal
RD0022223,CON01852,2025-11-07,648,239.8,3.11,0.95,Normal
RD0022224,CON01852,2025-12-08,710,238.8,3.56,0.91,Normal
RD0022225,CON01853,2025-01-01,3851,221.2,18.51,0.95,Normal
RD0022226,CON01853,2025-02-01,4128,229.9,19.23,0.98,Normal
RD0022227,CON01853,2025-03-04,3990,224.0,18.59,0.98,Normal
RD0022228,CON01853,2025-04-04,2925,221.9,13.77,0.97,Normal
RD0022229,CON01853,2025-05-05,2892,227.6,15.36,0.86,Normal
RD0022230,CON01853,2025-06-05,5092,202.4,27.04,0.86,Normal
RD0022231,CON01853,2025-07-06,4113,217.6,19.77,0.95,Normal
RD0022232,CON01853,2025-08-06,3447,228.7,18.52,0.85,Normal
RD0022233,CON01853,2025-09-06,3048,229.4,15.29,0.91,Normal
RD0022234,CON01853,2025-10-07,3389,243.2,16.46,0.94,Normal
RD0022235,CON01853,2025-11-07,5193,220.8,24.96,0.95,Normal
RD0022236,CON01853,2025-12-08,3451,238.4,16.41,0.96,Normal
RD0022237,CON01854,2025-01-01,590,238.4,3.17,0.85,Normal
RD0022238,CON01854,2025-02-01,714,221.5,3.36,0.97,Normal
RD0022239,CON01854,2025-03-04,527,218.7,2.48,0.97,Normal
RD0022240,CON01854,2025-04-04,558,224.8,3.0,0.85,Normal
RD0022241,CON01854,2025-05-05,463,233.0,2.18,0.97,Normal
RD0022242,CON01854,2025-06-05,537,244.9,2.58,0.95,Normal
RD0022243,CON01854,2025-07-06,618,229.9,3.17,0.89,Normal
RD0022244,CON01854,2025-08-06,471,227.7,2.34,0.92,Normal
RD0022245,CON01854,2025-09-06,567,232.3,2.67,0.97,Normal
RD0022246,CON01854,2025-10-07,859,219.1,4.51,0.87,Normal
RD0022247,CON01854,2025-11-07,583,241.7,2.99,0.89,Normal
RD0022248,CON01854,2025-12-08,756,238.1,3.79,0.91,Normal
RD0022249,CON01855,2025-01-01,3210,239.3,15.27,0.96,Normal
RD0022250,CON01855,2025-02-01,3568,239.6,18.1,0.9,Normal
RD0022251,CON01855,2025-03-04,2673,232.2,12.71,0.96,Normal
RD0022252,CON01855,2025-04-04,4986,234.7,24.48,0.93,Normal
RD0022253,CON01855,2025-05-05,4181,231.6,21.69,0.88,Normal
RD0022254,CON01855,2025-06-05,3658,243.2,17.96,0.93,Normal
RD0022255,CON01855,2025-07-06,4558,242.7,21.46,0.97,Normal
RD0022256,CON01855,2025-08-06,2728,233.1,13.84,0.9,Normal
RD0022257,CON01855,2025-09-06,4996,227.6,25.92,0.88,Normal
RD0022258,CON01855,2025-10-07,3522,234.3,18.7,0.86,Normal
RD0022259,CON01855,2025-11-07,4920,239.2,24.69,0.91,Normal
RD0022260,CON01855,2025-12-08,5380,224.6,25.07,0.98,Normal
RD0022261,CON01856,2025-01-01,96,242.8,0.49,0.9,Normal
RD0022262,CON01856,2025-02-01,65,227.7,0.31,0.96,Normal
RD0022263,CON01856,2025-03-04,185,231.7,0.93,0.91,Normal
RD0022264,CON01856,2025-04-04,103,235.5,0.53,0.88,Normal
RD0022265,CON01856,2025-05-05,179,240.6,0.86,0.95,Normal
RD0022266,CON01856,2025-06-05,115,223.9,0.59,0.89,Normal
RD0022267,CON01856,2025-07-06,123,229.4,0.64,0.88,Normal
RD0022268,CON01856,2025-08-06,157,234.9,0.77,0.93,Normal
RD0022269,CON01856,2025-09-06,91,237.7,0.43,0.96,Normal
RD0022270,CON01856,2025-10-07,192,227.3,0.89,0.98,Normal
RD0022271,CON01856,2025-11-07,136,226.7,0.65,0.96,Normal
RD0022272,CON01856,2025-12-08,175,231.1,0.92,0.87,Normal
RD0022273,CON01857,2025-01-01,515,241.9,2.53,0.93,Normal
RD0022274,CON01857,2025-02-01,526,236.4,2.61,0.92,Normal
RD0022275,CON01857,2025-03-04,604,237.1,3.21,0.86,Normal
RD0022276,CON01857,2025-04-04,685,222.1,3.55,0.88,Normal
RD0022277,CON01857,2025-05-05,540,221.5,2.83,0.87,Normal
RD0022278,CON01857,2025-06-05,755,227.7,3.59,0.96,Normal
RD0022279,CON01857,2025-07-06,746,243.3,3.59,0.95,Normal
RD0022280,CON01857,2025-08-06,523,220.8,2.6,0.92,Normal
RD0022281,CON01857,2025-09-06,832,232.1,4.22,0.9,Normal
RD0022282,CON01857,2025-10-07,456,228.4,2.31,0.9,Normal
RD0022283,CON01857,2025-11-07,696,221.2,3.61,0.88,Normal
RD0022284,CON01857,2025-12-08,610,228.2,3.24,0.86,Normal
RD0022285,CON01858,2025-01-01,159,230.0,0.78,0.93,Normal
RD0022286,CON01858,2025-02-01,129,239.3,0.6,0.98,Normal
RD0022287,CON01858,2025-03-04,107,223.0,0.54,0.9,Normal
RD0022288,CON01858,2025-04-04,145,215.7,0.7,0.95,Normal
RD0022289,CON01858,2025-05-05,186,215.9,0.88,0.97,Normal
RD0022290,CON01858,2025-06-05,176,230.0,0.85,0.95,Normal
RD0022291,CON01858,2025-07-06,167,234.6,0.8,0.95,Normal
RD0022292,CON01858,2025-08-06,147,221.8,0.78,0.86,Normal
RD0022293,CON01858,2025-09-06,169,239.5,0.88,0.88,Normal
RD0022294,CON01858,2025-10-07,166,254.4,0.84,0.9,Normal
RD0022295,CON01858,2025-11-07,150,232.7,0.8,0.86,Normal
RD0022296,CON01858,2025-12-08,129,239.6,0.65,0.91,Normal
RD0022297,CON01859,2025-01-01,600,229.0,2.91,0.94,Normal
RD0022298,CON01859,2025-02-01,627,228.3,3.18,0.9,Normal
RD0022299,CON01859,2025-03-04,472,230.8,2.51,0.86,Normal
RD0022300,CON01859,2025-04-04,597,237.8,2.84,0.96,Normal
RD0022301,CON01859,2025-05-05,606,239.2,2.88,0.96,Normal
RD0022302,CON01859,2025-06-05,659,242.7,3.07,0.98,Normal
RD0022303,CON01859,2025-07-06,467,234.2,2.32,0.92,Normal
RD0022304,CON01859,2025-08-06,701,227.2,3.37,0.95,Normal
RD0022305,CON01859,2025-09-06,589,234.7,2.86,0.94,Normal
RD0022306,CON01859,2025-10-07,572,243.6,2.9,0.9,Normal
RD0022307,CON01859,2025-11-07,462,220.4,2.22,0.95,Normal
RD0022308,CON01859,2025-12-08,420,212.6,2.06,0.93,Normal
RD0022309,CON01860,2025-01-01,674,227.8,3.35,0.92,Normal
RD0022310,CON01860,2025-02-01,538,223.5,2.51,0.98,Normal
RD0022311,CON01860,2025-03-04,632,210.9,3.24,0.89,Normal
RD0022312,CON01860,2025-04-04,750,210.8,3.85,0.89,Normal
RD0022313,CON01860,2025-05-05,732,237.5,3.67,0.91,Normal
RD0022314,CON01860,2025-06-05,731,222.4,3.59,0.93,Normal
RD0022315,CON01860,2025-07-06,675,221.0,3.54,0.87,Normal
RD0022316,CON01860,2025-08-06,691,226.7,3.71,0.85,Normal
RD0022317,CON01860,2025-09-06,581,230.1,2.85,0.93,Normal
RD0022318,CON01860,2025-10-07,559,218.4,2.69,0.95,Normal
RD0022319,CON01860,2025-11-07,453,246.5,2.3,0.9,Normal
RD0022320,CON01860,2025-12-08,404,232.3,1.98,0.93,Normal
RD0022321,CON01861,2025-01-01,648,234.4,3.29,0.9,Normal
RD0022322,CON01861,2025-02-01,794,222.2,4.03,0.9,Normal
RD0022323,CON01861,2025-03-04,639,224.8,3.04,0.96,Normal
RD0022324,CON01861,2025-04-04,701,236.4,3.27,0.98,Normal
RD0022325,CON01861,2025-05-05,398,232.6,2.07,0.88,Normal
RD0022326,CON01861,2025-06-05,747,219.6,3.79,0.9,Normal
RD0022327,CON01861,2025-07-06,571,226.2,2.87,0.91,Normal
RD0022328,CON01861,2025-08-06,456,234.6,2.31,0.9,Normal
RD0022329,CON01861,2025-09-06,741,240.1,3.64,0.93,Normal
RD0022330,CON01861,2025-10-07,536,219.2,2.81,0.87,Normal
RD0022331,CON01861,2025-11-07,517,222.9,2.78,0.85,Normal
RD0022332,CON01861,2025-12-08,496,234.5,2.46,0.92,Normal
RD0022333,CON01862,2025-01-01,767,227.7,3.69,0.95,Normal
RD0022334,CON01862,2025-02-01,756,224.6,3.56,0.97,Normal
RD0022335,CON01862,2025-03-04,904,230.3,4.44,0.93,Normal
RD0022336,CON01862,2025-04-04,519,230.5,2.76,0.86,Normal
RD0022337,CON01862,2025-05-05,435,231.8,2.26,0.88,Normal
RD0022338,CON01862,2025-06-05,727,240.3,3.77,0.88,Normal
RD0022339,CON01862,2025-07-06,585,224.5,2.81,0.95,Normal
RD0022340,CON01862,2025-08-06,701,229.9,3.48,0.92,Normal
RD0022341,CON01862,2025-09-06,541,219.4,2.52,0.98,Normal
RD0022342,CON01862,2025-10-07,501,231.2,2.63,0.87,Normal
RD0022343,CON01862,2025-11-07,670,236.1,3.19,0.96,Normal
RD0022344,CON01862,2025-12-08,391,235.6,1.94,0.92,Normal
RD0022345,CON01863,2025-01-01,107,230.6,0.55,0.89,Normal
RD0022346,CON01863,2025-02-01,105,247.2,0.56,0.86,Normal
RD0022347,CON01863,2025-03-04,106,232.7,0.57,0.85,Normal
RD0022348,CON01863,2025-04-04,195,222.3,1.02,0.87,Normal
RD0022349,CON01863,2025-05-05,156,232.2,0.73,0.97,Normal
RD0022350,CON01863,2025-06-05,43,215.4,0.26,0.76,Tampered
RD0022351,CON01863,2025-07-06,26,229.6,0.17,0.71,Tampered
RD0022352,CON01863,2025-08-06,37,241.5,0.22,0.78,Tampered
RD0022353,CON01863,2025-09-06,42,234.0,0.24,0.79,Tampered
RD0022354,CON01863,2025-10-07,65,212.1,0.4,0.75,Tampered
RD0022355,CON01863,2025-11-07,45,236.8,0.32,0.65,Tampered
RD0022356,CON01863,2025-12-08,51,231.5,0.32,0.72,Tampered
RD0022357,CON01864,2025-01-01,120,217.1,0.58,0.94,Normal
RD0022358,CON01864,2025-02-01,122,237.2,0.58,0.96,Normal
RD0022359,CON01864,2025-03-04,179,220.8,0.84,0.97,Normal
RD0022360,CON01864,2025-04-04,183,226.6,0.88,0.95,Normal
RD0022361,CON01864,2025-05-05,136,229.7,0.71,0.88,Normal
RD0022362,CON01864,2025-06-05,136,221.3,0.71,0.87,Normal
RD0022363,CON01864,2025-07-06,136,227.0,0.67,0.93,Normal
RD0022364,CON01864,2025-08-06,191,220.8,0.98,0.89,Normal
RD0022365,CON01864,2025-09-06,171,235.4,0.82,0.95,Normal
RD0022366,CON01864,2025-10-07,182,230.7,0.91,0.91,Normal
RD0022367,CON01864,2025-11-07,151,226.5,0.78,0.88,Normal
RD0022368,CON01864,2025-12-08,145,223.7,0.74,0.89,Normal
RD0022369,CON01865,2025-01-01,52,220.5,0.26,0.93,Normal
RD0022370,CON01865,2025-02-01,43,227.5,0.22,0.89,Normal
RD0022371,CON01865,2025-03-04,32,225.1,0.16,0.89,Normal
RD0022372,CON01865,2025-04-04,32,212.1,0.15,0.97,Normal
RD0022373,CON01865,2025-05-05,36,236.0,0.18,0.89,Normal
RD0022374,CON01865,2025-06-05,37,232.1,0.18,0.94,Normal
RD0022375,CON01865,2025-07-06,51,237.7,0.24,0.98,Normal
RD0022376,CON01865,2025-08-06,49,222.0,0.24,0.92,Normal
RD0022377,CON01865,2025-09-06,34,242.9,0.18,0.87,Normal
RD0022378,CON01865,2025-10-07,39,224.6,0.2,0.88,Normal
RD0022379,CON01865,2025-11-07,53,232.2,0.25,0.96,Normal
RD0022380,CON01865,2025-12-08,37,230.9,0.2,0.86,Normal
RD0022381,CON01866,2025-01-01,3939,228.1,21.16,0.85,Normal
RD0022382,CON01866,2025-02-01,4150,228.3,21.06,0.9,Normal
RD0022383,CON01866,2025-03-04,1965,216.9,9.86,0.91,Normal
RD0022384,CON01866,2025-04-04,3346,236.7,17.97,0.85,Normal
RD0022385,CON01866,2025-05-05,4207,226.0,21.58,0.89,Normal
RD0022386,CON01866,2025-06-05,3317,229.0,15.46,0.98,Normal
RD0022387,CON01866,2025-07-06,4147,233.2,20.58,0.92,Normal
RD0022388,CON01866,2025-08-06,4622,249.0,22.94,0.92,Normal
RD0022389,CON01866,2025-09-06,3046,240.8,14.96,0.93,Normal
RD0022390,CON01866,2025-10-07,5638,230.4,26.82,0.96,Normal
RD0022391,CON01866,2025-11-07,4157,251.1,19.57,0.97,Normal
RD0022392,CON01866,2025-12-08,5629,230.8,27.64,0.93,Normal
RD0022393,CON01867,2025-01-01,166,235.8,0.78,0.97,Normal
RD0022394,CON01867,2025-02-01,131,237.2,0.65,0.92,Normal
RD0022395,CON01867,2025-03-04,185,223.3,0.93,0.91,Normal
RD0022396,CON01867,2025-04-04,112,213.6,0.53,0.97,Normal
RD0022397,CON01867,2025-05-05,100,230.9,0.5,0.91,Normal
RD0022398,CON01867,2025-06-05,103,239.2,0.53,0.89,Normal
RD0022399,CON01867,2025-07-06,138,243.2,0.72,0.87,Normal
RD0022400,CON01867,2025-08-06,133,213.7,0.66,0.92,Normal
RD0022401,CON01867,2025-09-06,178,224.0,0.96,0.85,Normal
RD0022402,CON01867,2025-10-07,137,226.5,0.68,0.92,Normal
RD0022403,CON01867,2025-11-07,142,227.7,0.67,0.97,Normal
RD0022404,CON01867,2025-12-08,161,226.6,0.76,0.97,Normal
RD0022405,CON01868,2025-01-01,119,237.4,0.59,0.92,Normal
RD0022406,CON01868,2025-02-01,154,221.0,0.73,0.96,Normal
RD0022407,CON01868,2025-03-04,131,236.3,0.64,0.93,Normal
RD0022408,CON01868,2025-04-04,116,227.8,0.56,0.95,Normal
RD0022409,CON01868,2025-05-05,136,232.2,0.68,0.92,Normal
RD0022410,CON01868,2025-06-05,143,220.8,0.67,0.98,Normal
RD0022411,CON01868,2025-07-06,123,229.0,0.64,0.88,Normal
RD0022412,CON01868,2025-08-06,195,230.3,1.0,0.89,Normal
RD0022413,CON01868,2025-09-06,144,220.0,0.73,0.9,Normal
RD0022414,CON01868,2025-10-07,165,229.7,0.81,0.93,Normal
RD0022415,CON01868,2025-11-07,149,226.1,0.69,0.98,Normal
RD0022416,CON01868,2025-12-08,186,214.5,0.88,0.96,Normal
RD0022417,CON01869,2025-01-01,134,226.8,0.7,0.87,Normal
RD0022418,CON01869,2025-02-01,182,249.2,0.96,0.87,Normal
RD0022419,CON01869,2025-03-04,149,232.2,0.79,0.86,Normal
RD0022420,CON01869,2025-04-04,154,226.3,0.78,0.9,Normal
RD0022421,CON01869,2025-05-05,158,238.9,0.79,0.91,Normal
RD0022422,CON01869,2025-06-05,129,231.0,0.67,0.88,Normal
RD0022423,CON01869,2025-07-06,141,226.5,0.69,0.93,Normal
RD0022424,CON01869,2025-08-06,151,244.0,0.78,0.88,Normal
RD0022425,CON01869,2025-09-06,160,223.9,0.78,0.94,Normal
RD0022426,CON01869,2025-10-07,186,222.1,0.93,0.91,Normal
RD0022427,CON01869,2025-11-07,157,223.6,0.83,0.86,Normal
RD0022428,CON01869,2025-12-08,147,223.4,0.72,0.93,Normal
RD0022429,CON01870,2025-01-01,578,230.5,2.72,0.97,Normal
RD0022430,CON01870,2025-02-01,761,210.9,3.74,0.93,Normal
RD0022431,CON01870,2025-03-04,748,216.3,3.71,0.92,Normal
RD0022432,CON01870,2025-04-04,523,241.3,2.81,0.85,Normal
RD0022433,CON01870,2025-05-05,678,242.6,3.37,0.92,Normal
RD0022434,CON01870,2025-06-05,659,229.7,3.42,0.88,Normal
RD0022435,CON01870,2025-07-06,786,228.9,4.08,0.88,Normal
RD0022436,CON01870,2025-08-06,548,221.8,2.58,0.97,Normal
RD0022437,CON01870,2025-09-06,664,227.3,3.13,0.97,Normal
RD0022438,CON01870,2025-10-07,379,232.9,1.99,0.87,Normal
RD0022439,CON01870,2025-11-07,529,234.0,2.71,0.89,Normal
RD0022440,CON01870,2025-12-08,749,236.7,3.98,0.86,Normal
RD0022441,CON01871,2025-01-01,749,222.3,3.93,0.87,Normal
RD0022442,CON01871,2025-02-01,482,214.7,2.56,0.86,Normal
RD0022443,CON01871,2025-03-04,528,233.2,2.62,0.92,Normal
RD0022444,CON01871,2025-04-04,576,228.9,2.71,0.97,Normal
