Outage_ID,Feeder_ID,Start_Time,End_Time,Duration_Minutes,Cause,Area
OUT01915,FDR034,2026-03-15 10:00:00,2026-03-15 11:15:00,112,Line Fault,Velachery
OUT01916,FDR050,2026-03-15 10:00:00,2026-03-15 11:15:00,177,Weather,Anna Nagar
OUT01917,FDR010,2026-03-15 10:00:00,2026-03-15 11:15:00,148,Weather,Adyar
OUT01918,FDR048,2026-03-15 10:00:00,2026-03-15 11:15:00,64,Line Fault,Velachery
OUT01919,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,78,Weather,Anna Nagar
OUT01920,FDR044,2026-03-15 10:00:00,2026-03-15 11:15:00,142,Weather,Velachery
OUT01921,FDR028,2026-03-15 10:00:00,2026-03-15 11:15:00,126,Line Fault,Anna Nagar
OUT01922,FDR026,2026-03-15 10:00:00,2026-03-15 11:15:00,70,Line Fault,Velachery
OUT01923,FDR043,2026-03-15 10:00:00,2026-03-15 11:15:00,176,Line Fault,Velachery
OUT01924,FDR050,2026-03-15 10:00:00,2026-03-15 11:15:00,37,Weather,Anna Nagar
OUT01925,FDR035,2026-03-15 10:00:00,2026-03-15 11:15:00,17,Equipment Failure,Velachery
OUT01926,FDR043,2026-03-15 10:00:00,2026-03-15 11:15:00,19,Line Fault,Anna Nagar
OUT01927,FDR019,2026-03-15 10:00:00,2026-03-15 11:15:00,102,Line Fault,Anna Nagar
OUT01928,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,47,Line Fault,Velachery
OUT01929,FDR017,2026-03-15 10:00:00,2026-03-15 11:15:00,110,Equipment Failure,Adyar
OUT01930,FDR014,2026-03-15 10:00:00,2026-03-15 11:15:00,56,Weather,Anna Nagar
OUT01931,FDR032,2026-03-15 10:00:00,2026-03-15 11:15:00,95,Weather,Anna Nagar
OUT01932,FDR017,2026-03-15 10:00:00,2026-03-15 11:15:00,167,Weather,Velachery
OUT01933,FDR023,2026-03-15 10:00:00,2026-03-15 11:15:00,89,Weather,Velachery
OUT01934,FDR046,2026-03-15 10:00:00,2026-03-15 11:15:00,50,Line Fault,Anna Nagar
OUT01935,FDR038,2026-03-15 10:00:00,2026-03-15 11:15:00,21,Weather,Adyar
OUT01936,FDR005,2026-03-15 10:00:00,2026-03-15 11:15:00,100,Equipment Failure,Velachery
OUT01937,FDR048,2026-03-15 10:00:00,2026-03-15 11:15:00,165,Weather,Anna Nagar
OUT01938,FDR001,2026-03-15 10:00:00,2026-03-15 11:15:00,104,Equipment Failure,Adyar
OUT01939,FDR006,2026-03-15 10:00:00,2026-03-15 11:15:00,59,Equipment Failure,Anna Nagar
OUT01940,FDR023,2026-03-15 10:00:00,2026-03-15 11:15:00,135,Equipment Failure,Anna Nagar
OUT01941,FDR033,2026-03-15 10:00:00,2026-03-15 11:15:00,148,Weather,Anna Nagar
OUT01942,FDR017,2026-03-15 10:00:00,2026-03-15 11:15:00,143,Line Fault,Anna Nagar
OUT01943,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,136,Weather,Velachery
OUT01944,FDR004,2026-03-15 10:00:00,2026-03-15 11:15:00,167,Weather,Velachery
OUT01945,FDR022,2026-03-15 10:00:00,2026-03-15 11:15:00,138,Equipment Failure,Adyar
OUT01946,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,171,Equipment Failure,Adyar
OUT01947,FDR038,2026-03-15 10:00:00,2026-03-15 11:15:00,168,Line Fault,Anna Nagar
OUT01948,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,156,Equipment Failure,Anna Nagar
OUT01949,FDR042,2026-03-15 10:00:00,2026-03-15 11:15:00,123,Equipment Failure,Adyar
OUT01950,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,123,Weather,Anna Nagar
OUT01951,FDR013,2026-03-15 10:00:00,2026-03-15 11:15:00,148,Equipment Failure,Adyar
OUT01952,FDR018,2026-03-15 10:00:00,2026-03-15 11:15:00,63,Line Fault,Adyar
OUT01953,FDR044,2026-03-15 10:00:00,2026-03-15 11:15:00,38,Weather,Velachery
OUT01954,FDR003,2026-03-15 10:00:00,2026-03-15 11:15:00,165,Equipment Failure,Adyar
OUT01955,FDR049,2026-03-15 10:00:00,2026-03-15 11:15:00,179,Line Fault,Anna Nagar
OUT01956,FDR012,2026-03-15 10:00:00,2026-03-15 11:15:00,90,Equipment Failure,Adyar
OUT01957,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,22,Line Fault,Anna Nagar
OUT01958,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,109,Line Fault,Anna Nagar
OUT01959,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,141,Equipment Failure,Anna Nagar
OUT01960,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,18,Equipment Failure,Velachery
OUT01961,FDR037,2026-03-15 10:00:00,2026-03-15 11:15:00,67,Equipment Failure,Velachery
OUT01962,FDR046,2026-03-15 10:00:00,2026-03-15 11:15:00,103,Line Fault,Anna Nagar
OUT01963,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,49,Line Fault,Adyar
OUT01964,FDR024,2026-03-15 10:00:00,2026-03-15 11:15:00,113,Line Fault,Velachery
OUT01965,FDR006,2026-03-15 10:00:00,2026-03-15 11:15:00,153,Line Fault,Velachery
OUT01966,FDR014,2026-03-15 10:00:00,2026-03-15 11:15:00,162,Equipment Failure,Adyar
OUT01967,FDR049,2026-03-15 10:00:00,2026-03-15 11:15:00,63,Equipment Failure,Velachery
OUT01968,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,26,Equipment Failure,Anna Nagar
OUT01969,FDR022,2026-03-15 10:00:00,2026-03-15 11:15:00,144,Equipment Failure,Velachery
OUT01970,FDR013,2026-03-15 10:00:00,2026-03-15 11:15:00,114,Weather,Anna Nagar
OUT01971,FDR009,2026-03-15 10:00:00,2026-03-15 11:15:00,58,Weather,Anna Nagar
OUT01972,FDR009,2026-03-15 10:00:00,2026-03-15 11:15:00,39,Weather,Adyar
OUT01973,FDR014,2026-03-15 10:00:00,2026-03-15 11:15:00,159,Equipment Failure,Anna Nagar
OUT01974,FDR024,2026-03-15 10:00:00,2026-03-15 11:15:00,84,Equipment Failure,Adyar
OUT01975,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,110,Line Fault,Adyar
OUT01976,FDR038,2026-03-15 10:00:00,2026-03-15 11:15:00,106,Equipment Failure,Velachery
OUT01977,FDR005,2026-03-15 10:00:00,2026-03-15 11:15:00,106,Weather,Anna Nagar
OUT01978,FDR025,2026-03-15 10:00:00,2026-03-15 11:15:00,103,Equipment Failure,Anna Nagar
OUT01979,FDR009,2026-03-15 10:00:00,2026-03-15 11:15:00,113,Weather,Adyar
OUT01980,FDR043,2026-03-15 10:00:00,2026-03-15 11:15:00,37,Weather,Adyar
OUT01981,FDR003,2026-03-15 10:00:00,2026-03-15 11:15:00,17,Line Fault,Adyar
OUT01982,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,100,Weather,Velachery
OUT01983,FDR018,2026-03-15 10:00:00,2026-03-15 11:15:00,127,Equipment Failure,Velachery
OUT01984,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,104,Line Fault,Velachery
OUT01985,FDR050,2026-03-15 10:00:00,2026-03-15 11:15:00,61,Line Fault,Anna Nagar
OUT01986,FDR050,2026-03-15 10:00:00,2026-03-15 11:15:00,119,Weather,Adyar
OUT01987,FDR029,2026-03-15 10:00:00,2026-03-15 11:15:00,157,Weather,Adyar
OUT01988,FDR028,2026-03-15 10:00:00,2026-03-15 11:15:00,116,Weather,Velachery
OUT01989,FDR044,2026-03-15 10:00:00,2026-03-15 11:15:00,31,Line Fault,Adyar
OUT01990,FDR017,2026-03-15 10:00:00,2026-03-15 11:15:00,50,Line Fault,Anna Nagar
OUT01991,FDR025,2026-03-15 10:00:00,2026-03-15 11:15:00,132,Line Fault,Velachery
OUT01992,FDR044,2026-03-15 10:00:00,2026-03-15 11:15:00,52,Weather,Anna Nagar
OUT01993,FDR032,2026-03-15 10:00:00,2026-03-15 11:15:00,24,Equipment Failure,Velachery
OUT01994,FDR050,2026-03-15 10:00:00,2026-03-15 11:15:00,169,Line Fault,Adyar
OUT01995,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,32,Line Fault,Velachery
OUT01996,FDR048,2026-03-15 10:00:00,2026-03-15 11:15:00,103,Equipment Failure,Anna Nagar
OUT01997,FDR001,2026-03-15 10:00:00,2026-03-15 11:15:00,70,Line Fault,Velachery
OUT01998,FDR009,2026-03-15 10:00:00,2026-03-15 11:15:00,28,Line Fault,Velachery
OUT01999,FDR033,2026-03-15 10:00:00,2026-03-15 11:15:00,88,Equipment Failure,Anna Nagar
OUT02000,FDR019,2026-03-15 10:00:00,2026-03-15 11:15:00,142,Line Fault,Anna Nagar
