Load_ID,Transformer_ID,Date_Time,Load_KW,Voltage,Temperature,Utilization_Percentage
LD013899,TX0047,2026-04-01 12:00:00,192.41,427.6,52.0,88.94
LD013900,TX0097,2026-04-01 12:00:00,266.9,427.7,62.3,87.86
LD013901,TX0007,2026-04-01 12:00:00,357.25,408.5,71.2,63.08
LD013902,TX0085,2026-04-01 12:00:00,264.04,416.4,62.8,61.95
LD013903,TX0011,2026-04-01 12:00:00,343.64,411.0,63.2,58.5
LD013904,TX0082,2026-04-01 12:00:00,274.27,403.9,81.3,84.3
LD013905,TX0075,2026-04-01 12:00:00,333.23,411.6,77.2,41.38
LD013906,TX0085,2026-04-01 12:00:00,204.39,420.9,59.9,74.29
LD013907,TX0083,2026-04-01 12:00:00,392.78,403.3,69.0,58.87
LD013908,TX0091,2026-04-01 12:00:00,235.34,408.8,61.9,83.96
LD013909,TX0012,2026-04-01 12:00:00,285.6,403.8,70.5,74.23
LD013910,TX0066,2026-04-01 12:00:00,109.15,403.0,81.3,79.37
LD013911,TX0070,2026-04-01 12:00:00,188.39,402.2,67.6,93.48
LD013912,TX0078,2026-04-01 12:00:00,207.77,412.4,50.6,49.0
LD013913,TX0048,2026-04-01 12:00:00,337.48,420.3,78.6,69.05
LD013914,TX0025,2026-04-01 12:00:00,318.57,413.2,74.3,41.04
LD013915,TX0039,2026-04-01 12:00:00,235.3,407.9,52.1,62.03
LD013916,TX0079,2026-04-01 12:00:00,329.85,422.1,70.0,84.76
LD013917,TX0024,2026-04-01 12:00:00,331.99,409.7,81.5,91.06
LD013918,TX0021,2026-04-01 12:00:00,277.5,401.6,81.0,71.48
LD013919,TX0097,2026-04-01 12:00:00,379.33,401.3,84.4,46.36
LD013920,TX0020,2026-04-01 12:00:00,348.4,426.0,72.3,87.19
LD013921,TX0044,2026-04-01 12:00:00,118.27,401.3,84.0,85.52
LD013922,TX0048,2026-04-01 12:00:00,164.22,407.7,48.8,58.44
LD013923,TX0006,2026-04-01 12:00:00,85.52,410.1,53.6,90.46
LD013924,TX0072,2026-04-01 12:00:00,192.63,410.0,66.0,46.63
LD013925,TX0031,2026-04-01 12:00:00,162.33,424.9,59.9,93.07
LD013926,TX0071,2026-04-01 12:00:00,322.29,412.1,47.4,52.68
LD013927,TX0036,2026-04-01 12:00:00,329.54,422.8,50.0,82.34
LD013928,TX0092,2026-04-01 12:00:00,204.53,402.5,57.9,80.88
LD013929,TX0037,2026-04-01 12:00:00,223.54,424.0,77.8,83.46
LD013930,TX0034,2026-04-01 12:00:00,355.13,412.6,81.0,73.94
LD013931,TX0088,2026-04-01 12:00:00,230.78,411.3,80.6,79.57
LD013932,TX0100,2026-04-01 12:00:00,375.41,414.7,56.1,43.04
LD013933,TX0006,2026-04-01 12:00:00,340.82,414.7,75.0,53.44
LD013934,TX0088,2026-04-01 12:00:00,202.92,428.4,57.6,83.65
LD013935,TX0076,2026-04-01 12:00:00,376.63,414.7,69.9,74.06
LD013936,TX0060,2026-04-01 12:00:00,322.29,404.7,78.5,52.37
LD013937,TX0031,2026-04-01 12:00:00,384.61,402.6,54.3,66.44
LD013938,TX0030,2026-04-01 12:00:00,115.2,416.7,62.3,53.96
LD013939,TX0019,2026-04-01 12:00:00,288.66,425.5,64.4,76.49
LD013940,TX0022,2026-04-01 12:00:00,371.51,409.5,60.0,94.77
LD013941,TX0029,2026-04-01 12:00:00,40.73,424.8,79.3,45.28
LD013942,TX0019,2026-04-01 12:00:00,75.04,409.6,48.3,58.92
LD013943,TX0086,2026-04-01 12:00:00,83.65,416.4,83.3,71.96
LD013944,TX0048,2026-04-01 12:00:00,186.19,424.4,81.6,73.93
LD013945,TX0053,2026-04-01 12:00:00,355.03,411.4,59.6,71.03
LD013946,TX0075,2026-04-01 12:00:00,212.55,410.0,78.4,44.73
LD013947,TX0036,2026-04-01 12:00:00,69.26,402.3,49.0,77.23
LD013948,TX0019,2026-04-01 12:00:00,118.64,427.8,81.4,91.97
LD013949,TX0004,2026-04-01 12:00:00,165.88,429.6,74.8,66.3
LD013950,TX0015,2026-04-01 12:00:00,357.21,417.7,70.9,50.49
LD013951,TX0063,2026-04-01 12:00:00,112.26,424.5,62.7,76.53
LD013952,TX0006,2026-04-01 12:00:00,293.39,418.6,45.0,94.57
LD013953,TX0085,2026-04-01 12:00:00,345.71,409.7,74.7,75.5
LD013954,TX0065,2026-04-01 12:00:00,224.64,409.9,75.4,44.54
LD013955,TX0004,2026-04-01 12:00:00,261.65,421.2,69.4,51.87
LD013956,TX0080,2026-04-01 12:00:00,234.27,420.4,57.0,61.92
LD013957,TX0093,2026-04-01 12:00:00,314.11,429.6,48.9,77.83
LD013958,TX0026,2026-04-01 12:00:00,228.21,401.2,46.6,56.91
LD013959,TX0096,2026-04-01 12:00:00,379.38,422.2,50.2,51.75
LD013960,TX0084,2026-04-01 12:00:00,351.47,416.6,51.0,85.12
LD013961,TX0065,2026-04-01 12:00:00,309.99,424.5,56.0,87.4
LD013962,TX0081,2026-04-01 12:00:00,159.66,400.4,75.5,90.41
LD013963,TX0004,2026-04-01 12:00:00,257.12,421.8,57.5,58.69
LD013964,TX0100,2026-04-01 12:00:00,86.32,406.8,85.0,40.23
LD013965,TX0036,2026-04-01 12:00:00,182.72,415.4,52.4,84.5
LD013966,TX0084,2026-04-01 12:00:00,234.95,421.3,79.1,90.61
LD013967,TX0082,2026-04-01 12:00:00,164.78,424.2,54.1,86.2
LD013968,TX0004,2026-04-01 12:00:00,72.83,422.1,57.9,53.67
LD013969,TX0077,2026-04-01 12:00:00,152.57,424.3,54.8,44.51
LD013970,TX0026,2026-04-01 12:00:00,372.11,400.2,69.6,79.79
LD013971,TX0052,2026-04-01 12:00:00,259.4,412.5,75.0,44.95
LD013972,TX0051,2026-04-01 12:00:00,110.71,401.9,46.5,59.37
LD013973,TX0059,2026-04-01 12:00:00,326.53,419.2,62.8,45.74
LD013974,TX0073,2026-04-01 12:00:00,366.12,407.3,71.6,47.05
LD013975,TX0021,2026-04-01 12:00:00,241.32,400.4,50.8,91.81
LD013976,TX0062,2026-04-01 12:00:00,195.76,401.3,69.6,82.27
LD013977,TX0016,2026-04-01 12:00:00,169.63,404.9,59.1,72.08
LD013978,TX0026,2026-04-01 12:00:00,99.36,411.4,46.3,67.63
LD013979,TX0038,2026-04-01 12:00:00,59.9,417.1,83.8,59.86
LD013980,TX0030,2026-04-01 12:00:00,117.98,416.4,77.5,46.43
LD013981,TX0026,2026-04-01 12:00:00,214.06,424.4,47.5,68.79
LD013982,TX0098,2026-04-01 12:00:00,58.61,410.1,63.6,53.98
LD013983,TX0084,2026-04-01 12:00:00,392.5,407.3,77.0,58.37
LD013984,TX0023,2026-04-01 12:00:00,290.25,422.9,83.6,59.55
LD013985,TX0096,2026-04-01 12:00:00,163.67,412.6,63.1,72.26
LD013986,TX0030,2026-04-01 12:00:00,194.15,427.7,81.2,57.18
LD013987,TX0026,2026-04-01 12:00:00,395.92,410.8,71.5,54.14
LD013988,TX0088,2026-04-01 12:00:00,167.29,417.6,49.7,62.55
LD013989,TX0056,2026-04-01 12:00:00,95.33,422.7,78.1,44.14
LD013990,TX0067,2026-04-01 12:00:00,196.6,418.4,75.6,60.93
LD013991,TX0088,2026-04-01 12:00:00,111.54,429.7,58.2,43.86
LD013992,TX0031,2026-04-01 12:00:00,251.58,410.7,81.6,50.9
LD013993,TX0022,2026-04-01 12:00:00,177.07,402.0,53.8,90.15
LD013994,TX0022,2026-04-01 12:00:00,135.12,411.6,73.1,60.54
LD013995,TX0056,2026-04-01 12:00:00,145.43,404.2,74.8,62.28
LD013996,TX0059,2026-04-01 12:00:00,386.37,403.0,56.9,87.86
LD013997,TX0009,2026-04-01 12:00:00,175.75,424.5,58.5,69.74
LD013998,TX0087,2026-04-01 12:00:00,377.71,409.9,81.9,40.25
LD013999,TX0087,2026-04-01 12:00:00,238.67,409.0,68.1,68.81
LD014000,TX0020,2026-04-01 12:00:00,242.65,406.1,51.3,40.36
LD014001,TX0027,2026-04-01 12:00:00,70.31,429.3,53.1,77.46
LD014002,TX0027,2026-04-01 12:00:00,391.83,404.6,49.4,42.94
LD014003,TX0061,2026-04-01 12:00:00,228.83,421.2,48.9,59.53
LD014004,TX0029,2026-04-01 12:00:00,346.57,404.7,64.7,49.53
LD014005,TX0068,2026-04-01 12:00:00,287.87,415.0,72.3,89.49
LD014006,TX0052,2026-04-01 12:00:00,215.37,416.0,82.4,75.87
LD014007,TX0015,2026-04-01 12:00:00,288.6,425.2,48.5,75.08
LD014008,TX0007,2026-04-01 12:00:00,79.58,413.7,59.3,75.7
LD014009,TX0084,2026-04-01 12:00:00,60.86,424.7,63.5,73.48
LD014010,TX0073,2026-04-01 12:00:00,167.89,408.5,71.3,76.2
LD014011,TX0093,2026-04-01 12:00:00,108.75,405.9,69.7,90.5
LD014012,TX0075,2026-04-01 12:00:00,358.69,426.4,59.8,40.69
LD014013,TX0066,2026-04-01 12:00:00,148.08,406.2,58.9,75.05
LD014014,TX0024,2026-04-01 12:00:00,278.21,422.5,73.7,80.3
LD014015,TX0066,2026-04-01 12:00:00,368.05,402.8,45.0,43.97
LD014016,TX0076,2026-04-01 12:00:00,62.28,408.6,67.2,85.29
LD014017,TX0022,2026-04-01 12:00:00,295.28,403.7,69.0,68.48
LD014018,TX0069,2026-04-01 12:00:00,43.78,412.2,68.3,80.57
LD014019,TX0080,2026-04-01 12:00:00,349.21,422.9,52.4,72.27
LD014020,TX0071,2026-04-01 12:00:00,394.52,420.7,51.0,82.91
LD014021,TX0043,2026-04-01 12:00:00,123.25,407.0,69.2,92.67
LD014022,TX0008,2026-04-01 12:00:00,98.03,415.6,71.9,74.5
LD014023,TX0051,2026-04-01 12:00:00,219.58,413.9,71.9,64.35
LD014024,TX0084,2026-04-01 12:00:00,382.52,422.4,69.4,81.01
LD014025,TX0091,2026-04-01 12:00:00,147.8,402.1,53.8,65.62
LD014026,TX0081,2026-04-01 12:00:00,154.34,422.3,58.1,88.34
LD014027,TX0082,2026-04-01 12:00:00,263.25,406.1,48.9,53.74
LD014028,TX0081,2026-04-01 12:00:00,297.38,419.8,80.3,91.5
LD014029,TX0076,2026-04-01 12:00:00,235.24,402.9,83.3,55.56
LD014030,TX0031,2026-04-01 12:00:00,120.5,422.3,52.0,53.41
LD014031,TX0048,2026-04-01 12:00:00,364.96,421.1,51.2,89.51
LD014032,TX0098,2026-04-01 12:00:00,228.14,408.1,71.7,78.33
LD014033,TX0047,2026-04-01 12:00:00,380.69,426.9,73.9,50.65
LD014034,TX0056,2026-04-01 12:00:00,211.68,414.2,70.3,60.58
LD014035,TX0067,2026-04-01 12:00:00,89.25,418.1,78.4,85.45
LD014036,TX0006,2026-04-01 12:00:00,172.07,408.0,50.2,87.57
LD014037,TX0064,2026-04-01 12:00:00,235.6,415.5,80.3,60.49
LD014038,TX0072,2026-04-01 12:00:00,109.64,401.2,77.9,81.06
LD014039,TX0016,2026-04-01 12:00:00,186.17,406.6,62.1,91.14
LD014040,TX0080,2026-04-01 12:00:00,78.3,404.3,59.0,64.76
LD014041,TX0029,2026-04-01 12:00:00,361.23,405.9,68.8,71.07
LD014042,TX0084,2026-04-01 12:00:00,384.69,402.7,64.8,80.18
LD014043,TX0016,2026-04-01 12:00:00,204.19,409.1,80.3,50.06
LD014044,TX0010,2026-04-01 12:00:00,362.12,424.8,48.0,94.29
LD014045,TX0023,2026-04-01 12:00:00,103.84,416.2,66.9,90.66
LD014046,TX0033,2026-04-01 12:00:00,64.91,416.8,74.7,47.47
LD014047,TX0094,2026-04-01 12:00:00,157.83,413.3,59.0,54.96
LD014048,TX0083,2026-04-01 12:00:00,125.92,421.7,69.0,41.37
LD014049,TX0009,2026-04-01 12:00:00,124.83,427.3,53.2,93.43
LD014050,TX0033,2026-04-01 12:00:00,320.23,422.1,76.1,46.41
LD014051,TX0089,2026-04-01 12:00:00,333.32,406.0,55.8,89.36
LD014052,TX0004,2026-04-01 12:00:00,242.77,402.4,84.2,41.33
LD014053,TX0040,2026-04-01 12:00:00,299.94,401.7,48.3,58.9
LD014054,TX0084,2026-04-01 12:00:00,142.02,426.0,54.4,64.18
LD014055,TX0007,2026-04-01 12:00:00,291.29,411.8,47.6,60.56
LD014056,TX0039,2026-04-01 12:00:00,311.67,402.5,84.3,61.18
LD014057,TX0070,2026-04-01 12:00:00,379.74,427.4,48.3,45.58
LD014058,TX0062,2026-04-01 12:00:00,71.39,412.0,59.7,77.44
LD014059,TX0007,2026-04-01 12:00:00,344.94,425.0,57.2,89.43
LD014060,TX0006,2026-04-01 12:00:00,98.14,407.7,56.5,64.51
LD014061,TX0002,2026-04-01 12:00:00,194.34,407.4,83.7,84.79
LD014062,TX0075,2026-04-01 12:00:00,42.25,429.2,80.0,59.44
LD014063,TX0043,2026-04-01 12:00:00,383.11,407.2,58.0,91.8
LD014064,TX0088,2026-04-01 12:00:00,386.8,427.1,72.0,78.23
LD014065,TX0070,2026-04-01 12:00:00,384.66,412.1,50.7,56.93
LD014066,TX0051,2026-04-01 12:00:00,72.22,407.6,67.0,79.71
LD014067,TX0052,2026-04-01 12:00:00,151.38,414.5,79.6,54.41
LD014068,TX0088,2026-04-01 12:00:00,183.7,409.0,82.3,92.82
LD014069,TX0066,2026-04-01 12:00:00,392.33,401.1,60.9,66.07
LD014070,TX0054,2026-04-01 12:00:00,323.01,404.7,54.9,90.47
LD014071,TX0040,2026-04-01 12:00:00,273.0,404.0,54.1,55.81
LD014072,TX0015,2026-04-01 12:00:00,178.46,414.8,70.5,67.94
LD014073,TX0007,2026-04-01 12:00:00,390.85,406.9,60.6,88.62
LD014074,TX0090,2026-04-01 12:00:00,296.2,403.3,54.3,66.0
LD014075,TX0033,2026-04-01 12:00:00,227.29,400.6,69.6,90.53
LD014076,TX0058,2026-04-01 12:00:00,225.94,405.9,70.2,66.24
LD014077,TX0034,2026-04-01 12:00:00,67.53,423.4,47.8,75.09
LD014078,TX0075,2026-04-01 12:00:00,176.44,423.1,84.1,90.63
LD014079,TX0056,2026-04-01 12:00:00,89.6,428.1,63.1,84.9
LD014080,TX0059,2026-04-01 12:00:00,305.71,419.1,77.2,84.02
LD014081,TX0023,2026-04-01 12:00:00,355.6,408.8,58.5,91.15
LD014082,TX0055,2026-04-01 12:00:00,375.11,416.6,72.8,90.43
LD014083,TX0025,2026-04-01 12:00:00,391.82,411.8,58.7,57.34
LD014084,TX0076,2026-04-01 12:00:00,117.45,403.2,52.9,49.45
LD014085,TX0087,2026-04-01 12:00:00,225.03,404.9,65.3,84.68
LD014086,TX0097,2026-04-01 12:00:00,304.68,421.4,48.4,92.63
LD014087,TX0042,2026-04-01 12:00:00,272.15,429.0,66.4,78.21
LD014088,TX0085,2026-04-01 12:00:00,399.85,420.0,51.8,60.69
LD014089,TX0009,2026-04-01 12:00:00,131.64,420.2,46.5,78.13
LD014090,TX0041,2026-04-01 12:00:00,251.45,424.1,75.5,85.0
LD014091,TX0014,2026-04-01 12:00:00,137.52,423.6,69.2,76.01
LD014092,TX0062,2026-04-01 12:00:00,281.68,421.2,72.3,89.59
LD014093,TX0091,2026-04-01 12:00:00,144.52,424.4,84.4,90.82
LD014094,TX0009,2026-04-01 12:00:00,300.81,415.4,67.8,81.96
LD014095,TX0091,2026-04-01 12:00:00,269.82,404.3,57.0,64.17
LD014096,TX0074,2026-04-01 12:00:00,102.52,422.6,48.3,81.94
LD014097,TX0068,2026-04-01 12:00:00,120.96,406.7,63.9,59.37
LD014098,TX0066,2026-04-01 12:00:00,213.35,427.4,45.6,70.41
LD014099,TX0040,2026-04-01 12:00:00,292.97,402.2,52.5,70.44
LD014100,TX0024,2026-04-01 12:00:00,96.62,404.4,68.0,71.43
LD014101,TX0100,2026-04-01 12:00:00,142.8,413.5,79.9,40.45
LD014102,TX0058,2026-04-01 12:00:00,84.62,417.7,80.8,88.67
LD014103,TX0074,2026-04-01 12:00:00,72.45,416.5,71.6,56.03
LD014104,TX0052,2026-04-01 12:00:00,194.85,407.4,69.2,62.56
LD014105,TX0056,2026-04-01 12:00:00,120.43,408.4,65.7,91.22
LD014106,TX0054,2026-04-01 12:00:00,144.82,411.2,60.7,67.07
LD014107,TX0022,2026-04-01 12:00:00,266.37,412.3,68.4,86.56
LD014108,TX0083,2026-04-01 12:00:00,283.86,424.9,62.5,59.21
LD014109,TX0005,2026-04-01 12:00:00,52.23,401.4,78.1,90.41
LD014110,TX0064,2026-04-01 12:00:00,162.93,423.9,53.6,46.4
LD014111,TX0029,2026-04-01 12:00:00,169.16,427.4,59.1,66.38
LD014112,TX0096,2026-04-01 12:00:00,355.8,423.1,59.9,88.75
LD014113,TX0057,2026-04-01 12:00:00,202.16,426.4,71.0,72.1
LD014114,TX0061,2026-04-01 12:00:00,163.49,419.5,79.6,64.78
LD014115,TX0016,2026-04-01 12:00:00,103.49,403.8,65.6,72.59
LD014116,TX0067,2026-04-01 12:00:00,343.53,420.0,81.7,70.75
LD014117,TX0097,2026-04-01 12:00:00,355.83,406.9,45.1,52.4
LD014118,TX0040,2026-04-01 12:00:00,390.77,418.7,83.6,82.45
LD014119,TX0075,2026-04-01 12:00:00,358.96,423.9,84.8,60.2
LD014120,TX0040,2026-04-01 12:00:00,317.27,405.9,49.3,45.17
LD014121,TX0073,2026-04-01 12:00:00,217.91,426.2,69.9,53.75
LD014122,TX0092,2026-04-01 12:00:00,300.41,427.8,48.7,85.69
LD014123,TX0093,2026-04-01 12:00:00,256.36,401.6,55.5,94.08
LD014124,TX0029,2026-04-01 12:00:00,310.3,419.5,47.9,90.71
LD014125,TX0037,2026-04-01 12:00:00,294.18,416.6,78.7,62.61
LD014126,TX0036,2026-04-01 12:00:00,204.15,402.0,76.8,43.46
LD014127,TX0080,2026-04-01 12:00:00,210.26,418.6,57.6,59.19
LD014128,TX0034,2026-04-01 12:00:00,275.02,413.5,68.3,78.08
LD014129,TX0037,2026-04-01 12:00:00,351.62,401.2,50.1,94.18
LD014130,TX0049,2026-04-01 12:00:00,203.15,421.9,56.0,78.16
LD014131,TX0029,2026-04-01 12:00:00,175.21,429.8,72.7,51.22
LD014132,TX0087,2026-04-01 12:00:00,346.89,422.0,46.8,52.05
LD014133,TX0053,2026-04-01 12:00:00,144.4,419.6,57.9,81.57
LD014134,TX0046,2026-04-01 12:00:00,369.64,427.2,55.2,74.21
LD014135,TX0087,2026-04-01 12:00:00,234.4,422.7,69.9,46.48
LD014136,TX0042,2026-04-01 12:00:00,170.52,424.4,68.8,56.3
LD014137,TX0036,2026-04-01 12:00:00,184.3,404.1,73.7,89.11
LD014138,TX0077,2026-04-01 12:00:00,236.25,403.0,84.7,63.74
LD014139,TX0015,2026-04-01 12:00:00,155.76,427.0,82.1,48.47
LD014140,TX0027,2026-04-01 12:00:00,319.12,427.3,60.6,80.2
LD014141,TX0006,2026-04-01 12:00:00,393.28,406.6,55.0,45.9
LD014142,TX0065,2026-04-01 12:00:00,335.62,425.0,76.7,72.07
LD014143,TX0065,2026-04-01 12:00:00,83.91,428.8,71.6,52.62
LD014144,TX0003,2026-04-01 12:00:00,158.48,407.9,55.0,77.67
LD014145,TX0072,2026-04-01 12:00:00,225.17,405.0,52.9,44.06
LD014146,TX0050,2026-04-01 12:00:00,357.88,408.5,53.7,56.88
LD014147,TX0057,2026-04-01 12:00:00,206.86,419.1,78.1,74.27
LD014148,TX0095,2026-04-01 12:00:00,155.66,427.4,75.6,69.03
LD014149,TX0032,2026-04-01 12:00:00,319.24,419.8,54.0,87.42
LD014150,TX0052,2026-04-01 12:00:00,306.13,406.2,68.7,42.76
LD014151,TX0059,2026-04-01 12:00:00,90.71,410.0,65.3,56.84
LD014152,TX0091,2026-04-01 12:00:00,99.09,415.0,59.0,41.41
LD014153,TX0016,2026-04-01 12:00:00,222.83,405.1,60.6,94.53
LD014154,TX0051,2026-04-01 12:00:00,348.88,421.3,73.6,63.89
LD014155,TX0048,2026-04-01 12:00:00,140.62,422.4,60.9,82.62
LD014156,TX0080,2026-04-01 12:00:00,268.17,415.9,78.7,41.92
LD014157,TX0040,2026-04-01 12:00:00,194.21,418.0,77.3,65.95
LD014158,TX0097,2026-04-01 12:00:00,48.49,407.8,52.2,94.44
LD014159,TX0080,2026-04-01 12:00:00,209.26,408.7,73.9,71.63
LD014160,TX0036,2026-04-01 12:00:00,268.85,405.1,79.1,85.0
LD014161,TX0071,2026-04-01 12:00:00,351.79,415.9,77.1,86.06
LD014162,TX0093,2026-04-01 12:00:00,143.6,410.8,47.1,59.94
LD014163,TX0054,2026-04-01 12:00:00,252.58,407.4,46.8,63.79
LD014164,TX0028,2026-04-01 12:00:00,373.47,401.5,65.2,79.64
LD014165,TX0080,2026-04-01 12:00:00,256.7,416.3,80.1,68.27
LD014166,TX0002,2026-04-01 12:00:00,366.64,402.3,56.1,46.32
LD014167,TX0029,2026-04-01 12:00:00,253.42,421.7,50.6,60.17
LD014168,TX0060,2026-04-01 12:00:00,259.67,417.8,45.4,62.14
LD014169,TX0058,2026-04-01 12:00:00,298.54,411.0,82.9,60.82
LD014170,TX0100,2026-04-01 12:00:00,310.02,419.7,56.8,55.54
LD014171,TX0005,2026-04-01 12:00:00,222.94,418.0,68.7,70.26
LD014172,TX0013,2026-04-01 12:00:00,273.26,415.3,76.0,56.84
LD014173,TX0070,2026-04-01 12:00:00,290.69,428.0,62.9,73.45
LD014174,TX0059,2026-04-01 12:00:00,96.68,428.9,74.3,71.13
LD014175,TX0008,2026-04-01 12:00:00,149.35,423.8,64.2,40.08
LD014176,TX0073,2026-04-01 12:00:00,361.91,425.7,70.1,74.82
LD014177,TX0081,2026-04-01 12:00:00,126.34,412.3,76.6,74.26
LD014178,TX0002,2026-04-01 12:00:00,269.51,428.8,78.2,59.05
LD014179,TX0099,2026-04-01 12:00:00,59.3,413.1,66.0,61.6
LD014180,TX0010,2026-04-01 12:00:00,336.3,425.1,51.8,83.75
LD014181,TX0098,2026-04-01 12:00:00,253.03,428.2,64.3,81.93
LD014182,TX0004,2026-04-01 12:00:00,221.75,422.3,71.2,93.26
LD014183,TX0035,2026-04-01 12:00:00,306.86,404.1,82.5,62.7
LD014184,TX0049,2026-04-01 12:00:00,314.52,426.0,77.4,50.73
LD014185,TX0088,2026-04-01 12:00:00,128.66,403.5,73.9,63.84
LD014186,TX0019,2026-04-01 12:00:00,391.29,427.3,57.4,86.1
LD014187,TX0007,2026-04-01 12:00:00,368.16,429.0,81.1,82.35
LD014188,TX0030,2026-04-01 12:00:00,116.4,421.8,64.6,51.57
LD014189,TX0062,2026-04-01 12:00:00,158.08,425.5,49.1,58.96
LD014190,TX0023,2026-04-01 12:00:00,175.02,402.2,50.3,94.41
LD014191,TX0070,2026-04-01 12:00:00,322.1,408.1,46.8,57.76
LD014192,TX0069,2026-04-01 12:00:00,160.25,419.9,59.9,46.48
LD014193,TX0027,2026-04-01 12:00:00,280.9,425.9,60.8,65.85
LD014194,TX0022,2026-04-01 12:00:00,276.83,427.0,60.3,44.18
LD014195,TX0013,2026-04-01 12:00:00,243.71,414.3,50.7,42.69
LD014196,TX0075,2026-04-01 12:00:00,263.41,409.2,69.0,68.45
LD014197,TX0021,2026-04-01 12:00:00,121.79,411.0,70.9,54.53
LD014198,TX0032,2026-04-01 12:00:00,94.86,412.4,52.3,91.3
LD014199,TX0047,2026-04-01 12:00:00,160.99,417.6,82.4,68.7
LD014200,TX0006,2026-04-01 12:00:00,215.75,421.5,81.2,74.18
LD014201,TX0062,2026-04-01 12:00:00,232.02,401.2,55.8,68.32
LD014202,TX0064,2026-04-01 12:00:00,102.54,420.5,70.3,40.2
LD014203,TX0012,2026-04-01 12:00:00,292.21,421.6,50.9,93.79
LD014204,TX0038,2026-04-01 12:00:00,74.95,420.4,56.3,74.02
LD014205,TX0007,2026-04-01 12:00:00,395.26,424.9,68.1,90.49
LD014206,TX0063,2026-04-01 12:00:00,324.75,429.8,75.6,83.19
LD014207,TX0011,2026-04-01 12:00:00,364.74,410.8,79.8,89.37
LD014208,TX0028,2026-04-01 12:00:00,206.78,404.8,79.1,86.15
LD014209,TX0029,2026-04-01 12:00:00,383.39,425.2,79.5,46.93
LD014210,TX0040,2026-04-01 12:00:00,394.34,401.3,71.2,64.93
LD014211,TX0027,2026-04-01 12:00:00,210.91,405.4,61.0,46.56
LD014212,TX0032,2026-04-01 12:00:00,341.32,428.9,53.7,94.41
LD014213,TX0073,2026-04-01 12:00:00,281.46,427.0,78.3,74.37
LD014214,TX0020,2026-04-01 12:00:00,112.96,411.3,47.2,74.88
LD014215,TX0087,2026-04-01 12:00:00,185.1,425.4,65.4,94.3
LD014216,TX0044,2026-04-01 12:00:00,297.99,405.1,57.4,77.67
LD014217,TX0096,2026-04-01 12:00:00,96.45,427.1,51.6,70.51
LD014218,TX0057,2026-04-01 12:00:00,155.97,412.7,62.0,78.67
LD014219,TX0055,2026-04-01 12:00:00,158.25,407.9,69.3,92.69
LD014220,TX0002,2026-04-01 12:00:00,189.76,425.2,50.5,49.22
LD014221,TX0064,2026-04-01 12:00:00,40.11,407.4,79.4,77.09
LD014222,TX0044,2026-04-01 12:00:00,148.76,408.5,48.8,40.59
LD014223,TX0073,2026-04-01 12:00:00,115.45,416.2,61.8,82.75
LD014224,TX0051,2026-04-01 12:00:00,378.23,415.8,80.7,86.88
LD014225,TX0059,2026-04-01 12:00:00,340.44,410.6,61.5,62.59
LD014226,TX0076,2026-04-01 12:00:00,229.48,417.9,77.0,62.47
LD014227,TX0034,2026-04-01 12:00:00,72.7,406.5,79.9,49.16
LD014228,TX0019,2026-04-01 12:00:00,380.79,407.8,46.5,42.64
LD014229,TX0091,2026-04-01 12:00:00,180.91,410.5,78.1,42.94
LD014230,TX0003,2026-04-01 12:00:00,317.02,414.4,55.7,85.16
LD014231,TX0057,2026-04-01 12:00:00,121.3,419.7,47.7,61.75
LD014232,TX0048,2026-04-01 12:00:00,266.66,411.9,74.9,83.92
LD014233,TX0056,2026-04-01 12:00:00,198.0,416.3,80.2,58.86
LD014234,TX0019,2026-04-01 12:00:00,222.54,428.6,84.5,45.93
LD014235,TX0056,2026-04-01 12:00:00,112.72,405.6,76.9,90.16
LD014236,TX0065,2026-04-01 12:00:00,354.09,404.9,70.1,53.7
LD014237,TX0055,2026-04-01 12:00:00,287.75,417.6,80.2,44.2
LD014238,TX0095,2026-04-01 12:00:00,187.32,428.7,77.0,50.97
LD014239,TX0078,2026-04-01 12:00:00,171.9,422.4,61.0,88.33
LD014240,TX0033,2026-04-01 12:00:00,60.64,407.7,79.5,92.53
LD014241,TX0029,2026-04-01 12:00:00,182.07,423.6,45.2,84.03
LD014242,TX0075,2026-04-01 12:00:00,121.74,409.7,65.2,58.95
LD014243,TX0064,2026-04-01 12:00:00,342.96,409.9,59.9,70.4
LD014244,TX0021,2026-04-01 12:00:00,146.8,408.2,65.8,66.3
LD014245,TX0070,2026-04-01 12:00:00,249.55,417.7,71.2,49.62
LD014246,TX0019,2026-04-01 12:00:00,273.3,400.0,80.5,83.2
LD014247,TX0014,2026-04-01 12:00:00,260.27,400.6,46.9,84.77
LD014248,TX0049,2026-04-01 12:00:00,263.41,422.2,57.8,50.61
LD014249,TX0018,2026-04-01 12:00:00,323.45,401.8,68.9,79.98
LD014250,TX0059,2026-04-01 12:00:00,199.25,422.5,69.0,67.36
LD014251,TX0058,2026-04-01 12:00:00,96.06,408.8,68.1,48.74
LD014252,TX0002,2026-04-01 12:00:00,218.14,423.9,68.9,80.93
LD014253,TX0084,2026-04-01 12:00:00,45.18,418.8,83.1,54.16
LD014254,TX0002,2026-04-01 12:00:00,301.76,423.2,66.6,83.47
LD014255,TX0050,2026-04-01 12:00:00,74.56,413.8,48.0,94.07
